"player","points","cells","social_info","unique_rounds","env_number","gempresent","round","tot_points","gem","trial","cell","x","y","round_gem_found","gem_found","social_info_use","performance_group","performance_group_f"
45,-7,58,34,529,2,1,1,330,0,19,57,1,7,NA,0,"ignore",2,"medium"
45,-24,22,34,529,2,1,1,330,0,20,21,5,2,NA,0,"ignore",2,"medium"
45,36,47,34,529,2,1,1,330,0,21,46,6,5,NA,0,"ignore",2,"medium"
45,7,31,34,529,2,1,1,330,0,22,30,6,3,NA,0,"ignore",2,"medium"
45,49,43,34,529,2,1,1,330,0,23,42,2,5,NA,0,"ignore",2,"medium"
45,-36,50,34,529,2,1,1,330,0,24,49,1,6,NA,0,"ignore",2,"medium"
45,24,10,34,529,2,1,1,330,0,25,9,1,1,NA,0,"ignore",2,"medium"
45,22,23,8,530,5,0,2,165,0,1,22,6,2,NA,0,"ignore",1,"low"
45,-23,9,57,530,5,0,2,165,0,2,8,0,1,NA,0,"ignore",1,"low"
45,50,21,64,530,5,0,2,165,0,3,20,4,2,NA,0,"ignore",1,"low"
45,4,38,1,530,5,0,2,165,0,4,37,5,4,NA,0,"ignore",1,"low"
45,-75,35,37,530,5,0,2,165,0,5,34,2,4,NA,0,"ignore",1,"low"
45,-30,35,36,530,5,0,2,165,0,6,34,2,4,NA,0,"ignore",1,"low"
45,47,37,28,530,5,0,2,165,0,7,36,4,4,NA,0,"ignore",1,"low"
45,49,55,29,530,5,0,2,165,0,8,54,6,6,NA,0,"ignore",1,"low"
45,-51,30,43,530,5,0,2,165,0,9,29,5,3,NA,0,"ignore",1,"low"
45,-31,30,44,530,5,0,2,165,0,10,29,5,3,NA,0,"ignore",1,"low"
45,8,45,35,530,5,0,2,165,0,11,44,4,5,NA,0,"ignore",1,"low"
45,35,36,52,530,5,0,2,165,0,12,35,3,4,NA,0,"ignore",1,"low"
45,-12,53,45,530,5,0,2,165,0,13,52,4,6,NA,0,"ignore",1,"low"
45,6,50,45,530,5,0,2,165,0,14,49,1,6,NA,0,"ignore",1,"low"
45,46,19,45,530,5,0,2,165,0,15,18,2,2,NA,0,"ignore",1,"low"
45,3,39,48,530,5,0,2,165,0,16,38,6,4,NA,0,"ignore",1,"low"
45,-35,52,31,530,5,0,2,165,0,17,51,3,6,NA,0,"ignore",1,"low"
45,24,28,31,530,5,0,2,165,0,18,27,3,3,NA,0,"ignore",1,"low"
45,46,13,36,530,5,0,2,165,0,19,12,4,1,NA,0,"ignore",1,"low"
45,-26,46,36,530,5,0,2,165,0,20,45,5,5,NA,0,"ignore",1,"low"
45,32,12,36,530,5,0,2,165,0,21,11,3,1,NA,0,"ignore",1,"low"
45,57,7,36,530,5,0,2,165,0,22,6,6,0,NA,0,"ignore",1,"low"
45,-5,64,36,530,5,0,2,165,0,23,63,7,7,NA,0,"ignore",1,"low"
45,3,57,36,530,5,0,2,165,0,24,56,0,7,NA,0,"ignore",1,"low"
45,21,1,36,530,5,0,2,165,0,25,0,0,0,NA,0,"ignore",1,"low"
45,237,23,63,531,8,1,3,11,1,1,22,6,2,1,1,"ignore",1,"low"
45,45,38,63,531,8,1,3,11,0,2,37,5,4,1,1,"ignore",1,"low"
45,17,27,22,531,8,1,3,11,0,3,26,2,3,1,1,"ignore",1,"low"
45,-41,13,22,531,8,1,3,11,0,4,12,4,1,1,1,"ignore",1,"low"
45,5,52,44,531,8,1,3,11,0,5,51,3,6,1,1,"ignore",1,"low"
45,-36,29,35,531,8,1,3,11,0,6,28,4,3,1,1,"ignore",1,"low"
45,-37,13,58,531,8,1,3,11,0,7,12,4,1,1,1,"ignore",1,"low"
45,-52,10,54,531,8,1,3,11,0,8,9,1,1,1,1,"ignore",1,"low"
45,-49,10,54,531,8,1,3,11,0,9,9,1,1,1,1,"ignore",1,"low"
45,6,55,54,531,8,1,3,11,0,10,54,6,6,1,1,"copy",1,"low"
45,-21,45,54,531,8,1,3,11,0,11,44,4,5,1,1,"ignore",1,"low"
45,2,43,54,531,8,1,3,11,0,12,42,2,5,1,1,"ignore",1,"low"
45,19,39,37,531,8,1,3,11,0,13,38,6,4,1,1,"ignore",1,"low"
45,9,7,38,531,8,1,3,11,0,14,6,6,0,1,1,"ignore",1,"low"
45,10,24,38,531,8,1,3,11,0,15,23,7,2,1,1,"ignore",1,"low"
45,51,57,38,531,8,1,3,11,0,16,56,0,7,1,1,"ignore",1,"low"
45,1,25,38,531,8,1,3,11,0,17,24,0,3,1,1,"ignore",1,"low"
45,43,62,38,531,8,1,3,11,0,18,61,5,7,1,1,"ignore",1,"low"
45,-20,20,38,531,8,1,3,11,0,19,19,3,2,1,1,"ignore",1,"low"
45,-22,48,48,531,8,1,3,11,0,20,47,7,5,1,1,"ignore",1,"low"
45,-45,59,20,531,8,1,3,11,0,21,58,2,7,1,1,"ignore",1,"low"
45,-35,59,19,531,8,1,3,11,0,22,58,2,7,1,1,"ignore",1,"low"
45,18,61,27,531,8,1,3,11,0,23,60,4,7,1,1,"ignore",1,"low"
45,-51,35,27,531,8,1,3,11,0,24,34,2,4,1,1,"ignore",1,"low"
45,-43,34,27,531,8,1,3,11,0,25,33,1,4,1,1,"ignore",1,"low"
45,-21,15,6,532,9,1,4,303,0,1,14,6,1,NA,0,"ignore",1,"low"
45,1,11,54,532,9,1,4,303,0,2,10,2,1,NA,0,"ignore",1,"low"
45,8,30,46,532,9,1,4,303,0,3,29,5,3,NA,0,"ignore",1,"low"
45,-7,36,45,532,9,1,4,303,0,4,35,3,4,NA,0,"ignore",1,"low"
45,18,51,28,532,9,1,4,303,0,5,50,2,6,NA,0,"ignore",1,"low"
45,-21,55,28,532,9,1,4,303,0,6,54,6,6,NA,0,"ignore",1,"low"
45,-69,40,28,532,9,1,4,303,0,7,39,7,4,NA,0,"ignore",1,"low"
45,-43,40,51,532,9,1,4,303,0,8,39,7,4,NA,0,"ignore",1,"low"
45,-36,18,28,532,9,1,4,303,0,9,17,1,2,NA,0,"ignore",1,"low"
45,42,42,28,532,9,1,4,303,0,10,41,1,5,NA,0,"ignore",1,"low"
45,21,46,25,532,9,1,4,303,0,11,45,5,5,NA,0,"ignore",1,"low"
45,-37,25,41,532,9,1,4,303,0,12,24,0,3,NA,0,"ignore",1,"low"
45,20,21,35,532,9,1,4,303,0,13,20,4,2,NA,0,"ignore",1,"low"
45,-18,45,34,532,9,1,4,303,0,14,44,4,5,NA,0,"ignore",1,"low"
45,8,61,42,532,9,1,4,303,0,15,60,4,7,NA,0,"ignore",1,"low"
45,29,63,42,532,9,1,4,303,0,16,62,6,7,NA,0,"ignore",1,"low"
45,65,42,42,532,9,1,4,303,0,17,41,1,5,NA,0,"ignore",1,"low"
45,47,42,42,532,9,1,4,303,0,18,41,1,5,NA,0,"ignore",1,"low"
45,41,42,28,532,9,1,4,303,0,19,41,1,5,NA,0,"ignore",1,"low"
45,36,42,28,532,9,1,4,303,0,20,41,1,5,NA,0,"ignore",1,"low"
45,21,63,28,532,9,1,4,303,0,21,62,6,7,NA,0,"ignore",1,"low"
45,55,28,28,532,9,1,4,303,0,22,27,3,3,NA,0,"ignore",1,"low"
45,53,28,28,532,9,1,4,303,0,23,27,3,3,NA,0,"ignore",1,"low"
45,49,28,42,532,9,1,4,303,0,24,27,3,3,NA,0,"ignore",1,"low"
45,41,28,42,532,9,1,4,303,0,25,27,3,3,NA,0,"ignore",1,"low"
45,25,30,17,533,5,1,5,947,0,1,29,5,3,NA,0,"ignore",3,"high"
45,32,30,59,533,5,1,5,947,0,2,29,5,3,NA,0,"ignore",3,"high"
45,16,30,39,533,5,1,5,947,0,3,29,5,3,NA,0,"ignore",3,"high"
45,21,20,28,533,5,1,5,947,0,4,19,3,2,NA,0,"ignore",3,"high"
45,16,20,22,533,5,1,5,947,0,5,19,3,2,NA,0,"ignore",3,"high"
45,-6,44,6,533,5,1,5,947,0,6,43,3,5,NA,0,"ignore",3,"high"
45,-23,15,2,533,5,1,5,947,0,7,14,6,1,NA,0,"ignore",3,"high"
45,28,27,34,533,5,1,5,947,0,8,26,2,3,NA,0,"ignore",3,"high"
45,31,27,41,533,5,1,5,947,0,9,26,2,3,NA,0,"ignore",3,"high"
45,51,27,55,533,5,1,5,947,0,10,26,2,3,NA,0,"ignore",3,"high"
45,44,27,55,533,5,1,5,947,0,11,26,2,3,NA,0,"ignore",3,"high"
45,69,27,55,533,5,1,5,947,0,12,26,2,3,NA,0,"ignore",3,"high"
45,40,27,55,533,5,1,5,947,0,13,26,2,3,NA,0,"ignore",3,"high"
45,69,27,55,533,5,1,5,947,0,14,26,2,3,NA,0,"ignore",3,"high"
45,43,27,55,533,5,1,5,947,0,15,26,2,3,NA,0,"ignore",3,"high"
45,46,27,55,533,5,1,5,947,0,16,26,2,3,NA,0,"ignore",3,"high"
45,65,27,52,533,5,1,5,947,0,17,26,2,3,NA,0,"ignore",3,"high"
45,42,27,52,533,5,1,5,947,0,18,26,2,3,NA,0,"ignore",3,"high"
45,57,27,52,533,5,1,5,947,0,19,26,2,3,NA,0,"ignore",3,"high"
45,46,27,52,533,5,1,5,947,0,20,26,2,3,NA,0,"ignore",3,"high"
45,74,27,52,533,5,1,5,947,0,21,26,2,3,NA,0,"ignore",3,"high"
45,38,27,52,533,5,1,5,947,0,22,26,2,3,NA,0,"ignore",3,"high"
45,44,27,52,533,5,1,5,947,0,23,26,2,3,NA,0,"ignore",3,"high"
45,31,27,52,533,5,1,5,947,0,24,26,2,3,NA,0,"ignore",3,"high"
45,48,27,52,533,5,1,5,947,0,25,26,2,3,NA,0,"ignore",3,"high"
45,-50,23,22,534,3,0,6,958,0,1,22,6,2,NA,0,"copy",3,"high"
45,13,20,35,534,3,0,6,958,0,2,19,3,2,NA,0,"ignore",3,"high"
45,22,20,45,534,3,0,6,958,0,3,19,3,2,NA,0,"ignore",3,"high"
45,11,20,19,534,3,0,6,958,0,4,19,3,2,NA,0,"copy",3,"high"
45,-26,44,15,534,3,0,6,958,0,5,43,3,5,NA,0,"ignore",3,"high"
45,47,55,50,534,3,0,6,958,0,6,54,6,6,NA,0,"ignore",3,"high"
45,52,55,51,534,3,0,6,958,0,7,54,6,6,NA,0,"ignore",3,"high"
45,51,55,43,534,3,0,6,958,0,8,54,6,6,NA,0,"ignore",3,"high"
45,40,55,34,534,3,0,6,958,0,9,54,6,6,NA,0,"ignore",3,"high"
45,52,55,25,534,3,0,6,958,0,10,54,6,6,NA,0,"ignore",3,"high"
45,50,55,34,534,3,0,6,958,0,11,54,6,6,NA,0,"ignore",3,"high"
45,47,55,34,534,3,0,6,958,0,12,54,6,6,NA,0,"ignore",3,"high"
45,40,55,34,534,3,0,6,958,0,13,54,6,6,NA,0,"ignore",3,"high"
45,54,55,34,534,3,0,6,958,0,14,54,6,6,NA,0,"ignore",3,"high"
45,54,55,34,534,3,0,6,958,0,15,54,6,6,NA,0,"ignore",3,"high"
45,44,55,34,534,3,0,6,958,0,16,54,6,6,NA,0,"ignore",3,"high"
45,50,55,34,534,3,0,6,958,0,17,54,6,6,NA,0,"ignore",3,"high"
45,40,55,34,534,3,0,6,958,0,18,54,6,6,NA,0,"ignore",3,"high"
45,53,55,34,534,3,0,6,958,0,19,54,6,6,NA,0,"ignore",3,"high"
45,51,55,34,534,3,0,6,958,0,20,54,6,6,NA,0,"ignore",3,"high"
45,59,55,34,534,3,0,6,958,0,21,54,6,6,NA,0,"ignore",3,"high"
45,56,55,34,534,3,0,6,958,0,22,54,6,6,NA,0,"ignore",3,"high"
45,55,55,34,534,3,0,6,958,0,23,54,6,6,NA,0,"ignore",3,"high"
45,47,55,34,534,3,0,6,958,0,24,54,6,6,NA,0,"ignore",3,"high"
45,46,55,34,534,3,0,6,958,0,25,54,6,6,NA,0,"ignore",3,"high"
45,-51,30,45,535,7,1,7,1238,0,1,29,5,3,22,1,"ignore",2,"medium"
45,15,11,54,535,7,1,7,1238,0,2,10,2,1,22,1,"ignore",2,"medium"
45,3,11,46,535,7,1,7,1238,0,3,10,2,1,22,1,"ignore",2,"medium"
45,-51,27,47,535,7,1,7,1238,0,4,26,2,3,22,1,"ignore",2,"medium"
45,13,45,48,535,7,1,7,1238,0,5,44,4,5,22,1,"ignore",2,"medium"
45,-9,45,55,535,7,1,7,1238,0,6,44,4,5,22,1,"ignore",2,"medium"
45,20,63,39,535,7,1,7,1238,0,7,62,6,7,22,1,"ignore",2,"medium"
45,20,63,38,535,7,1,7,1238,0,8,62,6,7,22,1,"ignore",2,"medium"
45,21,63,30,535,7,1,7,1238,0,9,62,6,7,22,1,"ignore",2,"medium"
45,22,63,37,535,7,1,7,1238,0,10,62,6,7,22,1,"ignore",2,"medium"
45,20,63,53,535,7,1,7,1238,0,11,62,6,7,22,1,"ignore",2,"medium"
45,21,63,61,535,7,1,7,1238,0,12,62,6,7,22,1,"ignore",2,"medium"
45,22,63,52,535,7,1,7,1238,0,13,62,6,7,22,1,"ignore",2,"medium"
45,23,63,60,535,7,1,7,1238,0,14,62,6,7,22,1,"ignore",2,"medium"
45,21,63,60,535,7,1,7,1238,0,15,62,6,7,22,1,"ignore",2,"medium"
45,20,63,60,535,7,1,7,1238,0,16,62,6,7,22,1,"ignore",2,"medium"
45,23,63,60,535,7,1,7,1238,0,17,62,6,7,22,1,"ignore",2,"medium"
45,20,63,60,535,7,1,7,1238,0,18,62,6,7,22,1,"ignore",2,"medium"
45,22,63,60,535,7,1,7,1238,0,19,62,6,7,22,1,"ignore",2,"medium"
45,20,63,60,535,7,1,7,1238,0,20,62,6,7,22,1,"ignore",2,"medium"
45,23,63,60,535,7,1,7,1238,0,21,62,6,7,22,1,"ignore",2,"medium"
45,245,60,60,535,7,1,7,1238,1,22,59,3,7,22,1,"ignore",2,"medium"
45,249,60,60,535,7,1,7,1238,1,23,59,3,7,22,1,"ignore",2,"medium"
45,265,60,60,535,7,1,7,1238,1,24,59,3,7,22,1,"ignore",2,"medium"
45,241,60,60,535,7,1,7,1238,1,25,59,3,7,22,1,"ignore",2,"medium"
45,-5,38,30,536,4,1,8,914,0,1,37,5,4,NA,0,"ignore",3,"high"
45,13,13,30,536,4,1,8,914,0,2,12,4,1,NA,0,"ignore",3,"high"
45,45,31,30,536,4,1,8,914,0,3,30,6,3,NA,0,"copy",3,"high"
45,34,31,30,536,4,1,8,914,0,4,30,6,3,NA,0,"copy",3,"high"
45,30,31,30,536,4,1,8,914,0,5,30,6,3,NA,0,"copy",3,"high"
45,37,31,30,536,4,1,8,914,0,6,30,6,3,NA,0,"copy",3,"high"
45,24,31,28,536,4,1,8,914,0,7,30,6,3,NA,0,"ignore",3,"high"
45,35,31,19,536,4,1,8,914,0,8,30,6,3,NA,0,"ignore",3,"high"
45,23,31,19,536,4,1,8,914,0,9,30,6,3,NA,0,"ignore",3,"high"
45,12,20,19,536,4,1,8,914,0,10,19,3,2,NA,0,"copy",3,"high"
45,-3,20,35,536,4,1,8,914,0,11,19,3,2,NA,0,"ignore",3,"high"
45,32,31,36,536,4,1,8,914,0,12,30,6,3,NA,0,"ignore",3,"high"
45,42,31,36,536,4,1,8,914,0,13,30,6,3,NA,0,"ignore",3,"high"
45,49,37,36,536,4,1,8,914,0,14,36,4,4,NA,0,"copy",3,"high"
45,51,37,36,536,4,1,8,914,0,15,36,4,4,NA,0,"copy",3,"high"
45,49,37,36,536,4,1,8,914,0,16,36,4,4,NA,0,"copy",3,"high"
45,52,37,36,536,4,1,8,914,0,17,36,4,4,NA,0,"copy",3,"high"
45,52,37,36,536,4,1,8,914,0,18,36,4,4,NA,0,"copy",3,"high"
45,48,37,36,536,4,1,8,914,0,19,36,4,4,NA,0,"copy",3,"high"
45,51,37,36,536,4,1,8,914,0,20,36,4,4,NA,0,"copy",3,"high"
45,49,37,36,536,4,1,8,914,0,21,36,4,4,NA,0,"copy",3,"high"
45,48,37,36,536,4,1,8,914,0,22,36,4,4,NA,0,"copy",3,"high"
45,49,37,36,536,4,1,8,914,0,23,36,4,4,NA,0,"copy",3,"high"
45,48,37,36,536,4,1,8,914,0,24,36,4,4,NA,0,"copy",3,"high"
45,49,37,36,536,4,1,8,914,0,25,36,4,4,NA,0,"copy",3,"high"
45,43,23,28,537,3,1,9,1329,0,1,22,6,2,NA,0,"ignore",3,"high"
45,43,23,64,537,3,1,9,1329,0,2,22,6,2,NA,0,"ignore",3,"high"
45,45,23,40,537,3,1,9,1329,0,3,22,6,2,NA,0,"ignore",3,"high"
45,57,23,41,537,3,1,9,1329,0,4,22,6,2,NA,0,"ignore",3,"high"
45,40,23,13,537,3,1,9,1329,0,5,22,6,2,NA,0,"ignore",3,"high"
45,57,23,8,537,3,1,9,1329,0,6,22,6,2,NA,0,"ignore",3,"high"
45,59,23,40,537,3,1,9,1329,0,7,22,6,2,NA,0,"ignore",3,"high"
45,37,23,40,537,3,1,9,1329,0,8,22,6,2,NA,0,"ignore",3,"high"
45,54,23,40,537,3,1,9,1329,0,9,22,6,2,NA,0,"ignore",3,"high"
45,74,23,40,537,3,1,9,1329,0,10,22,6,2,NA,0,"ignore",3,"high"
45,61,23,40,537,3,1,9,1329,0,11,22,6,2,NA,0,"ignore",3,"high"
45,46,23,40,537,3,1,9,1329,0,12,22,6,2,NA,0,"ignore",3,"high"
45,36,23,25,537,3,1,9,1329,0,13,22,6,2,NA,0,"ignore",3,"high"
45,50,23,51,537,3,1,9,1329,0,14,22,6,2,NA,0,"ignore",3,"high"
45,73,23,44,537,3,1,9,1329,0,15,22,6,2,NA,0,"ignore",3,"high"
45,66,23,58,537,3,1,9,1329,0,16,22,6,2,NA,0,"ignore",3,"high"
45,73,23,57,537,3,1,9,1329,0,17,22,6,2,NA,0,"ignore",3,"high"
45,33,23,57,537,3,1,9,1329,0,18,22,6,2,NA,0,"ignore",3,"high"
45,65,23,57,537,3,1,9,1329,0,19,22,6,2,NA,0,"ignore",3,"high"
45,74,23,57,537,3,1,9,1329,0,20,22,6,2,NA,0,"ignore",3,"high"
45,54,23,57,537,3,1,9,1329,0,21,22,6,2,NA,0,"ignore",3,"high"
45,58,23,57,537,3,1,9,1329,0,22,22,6,2,NA,0,"ignore",3,"high"
45,35,23,57,537,3,1,9,1329,0,23,22,6,2,NA,0,"ignore",3,"high"
45,52,23,57,537,3,1,9,1329,0,24,22,6,2,NA,0,"ignore",3,"high"
45,44,23,58,537,3,1,9,1329,0,25,22,6,2,NA,0,"ignore",3,"high"
45,1,22,36,538,1,0,10,1024,0,1,21,5,2,NA,0,"ignore",3,"high"
45,34,46,35,538,1,0,10,1024,0,2,45,5,5,NA,0,"ignore",3,"high"
45,31,46,34,538,1,0,10,1024,0,3,45,5,5,NA,0,"ignore",3,"high"
45,45,46,11,538,1,0,10,1024,0,4,45,5,5,NA,0,"ignore",3,"high"
45,31,46,11,538,1,0,10,1024,0,5,45,5,5,NA,0,"ignore",3,"high"
45,29,46,11,538,1,0,10,1024,0,6,45,5,5,NA,0,"ignore",3,"high"
45,45,46,11,538,1,0,10,1024,0,7,45,5,5,NA,0,"ignore",3,"high"
45,27,46,11,538,1,0,10,1024,0,8,45,5,5,NA,0,"ignore",3,"high"
45,56,12,11,538,1,0,10,1024,0,9,11,3,1,NA,0,"copy",3,"high"
45,43,12,11,538,1,0,10,1024,0,10,11,3,1,NA,0,"copy",3,"high"
45,59,12,11,538,1,0,10,1024,0,11,11,3,1,NA,0,"copy",3,"high"
45,71,12,11,538,1,0,10,1024,0,12,11,3,1,NA,0,"copy",3,"high"
45,42,12,11,538,1,0,10,1024,0,13,11,3,1,NA,0,"copy",3,"high"
45,28,12,11,538,1,0,10,1024,0,14,11,3,1,NA,0,"copy",3,"high"
45,33,12,11,538,1,0,10,1024,0,15,11,3,1,NA,0,"copy",3,"high"
45,31,12,11,538,1,0,10,1024,0,16,11,3,1,NA,0,"copy",3,"high"
45,67,12,11,538,1,0,10,1024,0,17,11,3,1,NA,0,"copy",3,"high"
45,44,12,11,538,1,0,10,1024,0,18,11,3,1,NA,0,"copy",3,"high"
45,41,12,11,538,1,0,10,1024,0,19,11,3,1,NA,0,"copy",3,"high"
45,37,12,11,538,1,0,10,1024,0,20,11,3,1,NA,0,"copy",3,"high"
45,51,12,11,538,1,0,10,1024,0,21,11,3,1,NA,0,"copy",3,"high"
45,70,12,11,538,1,0,10,1024,0,22,11,3,1,NA,0,"copy",3,"high"
45,45,12,11,538,1,0,10,1024,0,23,11,3,1,NA,0,"copy",3,"high"
45,35,12,11,538,1,0,10,1024,0,24,11,3,1,NA,0,"copy",3,"high"
45,28,12,11,538,1,0,10,1024,0,25,11,3,1,NA,0,"copy",3,"high"
45,-16,30,37,539,6,1,11,4013,0,1,29,5,3,12,1,"ignore",3,"high"
45,57,44,37,539,6,1,11,4013,0,2,43,3,5,12,1,"ignore",3,"high"
45,50,44,34,539,6,1,11,4013,0,3,43,3,5,12,1,"ignore",3,"high"
45,56,44,34,539,6,1,11,4013,0,4,43,3,5,12,1,"ignore",3,"high"
45,60,44,34,539,6,1,11,4013,0,5,43,3,5,12,1,"ignore",3,"high"
45,42,44,34,539,6,1,11,4013,0,6,43,3,5,12,1,"ignore",3,"high"
45,20,35,34,539,6,1,11,4013,0,7,34,2,4,12,1,"copy",3,"high"
45,57,44,20,539,6,1,11,4013,0,8,43,3,5,12,1,"ignore",3,"high"
45,47,44,20,539,6,1,11,4013,0,9,43,3,5,12,1,"ignore",3,"high"
45,41,44,20,539,6,1,11,4013,0,10,43,3,5,12,1,"ignore",3,"high"
45,52,44,20,539,6,1,11,4013,0,11,43,3,5,12,1,"ignore",3,"high"
45,243,21,20,539,6,1,11,4013,1,12,20,4,2,12,1,"copy",3,"high"
45,257,21,20,539,6,1,11,4013,1,13,20,4,2,12,1,"copy",3,"high"
45,264,21,20,539,6,1,11,4013,1,14,20,4,2,12,1,"copy",3,"high"
45,246,21,20,539,6,1,11,4013,1,15,20,4,2,12,1,"copy",3,"high"
45,247,21,20,539,6,1,11,4013,1,16,20,4,2,12,1,"copy",3,"high"
45,246,21,20,539,6,1,11,4013,1,17,20,4,2,12,1,"copy",3,"high"
45,247,21,20,539,6,1,11,4013,1,18,20,4,2,12,1,"copy",3,"high"
45,254,21,20,539,6,1,11,4013,1,19,20,4,2,12,1,"copy",3,"high"
45,268,21,20,539,6,1,11,4013,1,20,20,4,2,12,1,"copy",3,"high"
45,249,21,20,539,6,1,11,4013,1,21,20,4,2,12,1,"copy",3,"high"
45,263,21,20,539,6,1,11,4013,1,22,20,4,2,12,1,"copy",3,"high"
45,262,21,20,539,6,1,11,4013,1,23,20,4,2,12,1,"copy",3,"high"
45,247,21,20,539,6,1,11,4013,1,24,20,4,2,12,1,"copy",3,"high"
45,254,21,20,539,6,1,11,4013,1,25,20,4,2,12,1,"copy",3,"high"
45,45,22,64,540,2,0,12,1158,0,1,21,5,2,NA,0,"ignore",3,"high"
45,44,22,57,540,2,0,12,1158,0,2,21,5,2,NA,0,"ignore",3,"high"
45,44,22,8,540,2,0,12,1158,0,3,21,5,2,NA,0,"ignore",3,"high"
45,43,22,8,540,2,0,12,1158,0,4,21,5,2,NA,0,"ignore",3,"high"
45,47,22,8,540,2,0,12,1158,0,5,21,5,2,NA,0,"ignore",3,"high"
45,11,9,21,540,2,0,12,1158,0,6,8,0,1,NA,0,"ignore",3,"high"
45,59,22,21,540,2,0,12,1158,0,7,21,5,2,NA,0,"copy",3,"high"
45,57,22,21,540,2,0,12,1158,0,8,21,5,2,NA,0,"copy",3,"high"
45,42,22,21,540,2,0,12,1158,0,9,21,5,2,NA,0,"copy",3,"high"
45,59,22,21,540,2,0,12,1158,0,10,21,5,2,NA,0,"copy",3,"high"
45,47,22,21,540,2,0,12,1158,0,11,21,5,2,NA,0,"copy",3,"high"
45,41,22,21,540,2,0,12,1158,0,12,21,5,2,NA,0,"copy",3,"high"
45,57,22,18,540,2,0,12,1158,0,13,21,5,2,NA,0,"ignore",3,"high"
45,60,22,18,540,2,0,12,1158,0,14,21,5,2,NA,0,"ignore",3,"high"
45,58,22,18,540,2,0,12,1158,0,15,21,5,2,NA,0,"ignore",3,"high"
45,42,22,18,540,2,0,12,1158,0,16,21,5,2,NA,0,"ignore",3,"high"
45,46,19,18,540,2,0,12,1158,0,17,18,2,2,NA,0,"copy",3,"high"
45,8,19,21,540,2,0,12,1158,0,18,18,2,2,NA,0,"ignore",3,"high"
45,42,22,21,540,2,0,12,1158,0,19,21,5,2,NA,0,"copy",3,"high"
45,51,22,21,540,2,0,12,1158,0,20,21,5,2,NA,0,"copy",3,"high"
45,55,22,21,540,2,0,12,1158,0,21,21,5,2,NA,0,"copy",3,"high"
45,56,22,21,540,2,0,12,1158,0,22,21,5,2,NA,0,"copy",3,"high"
45,45,22,21,540,2,0,12,1158,0,23,21,5,2,NA,0,"copy",3,"high"
45,44,22,21,540,2,0,12,1158,0,24,21,5,2,NA,0,"copy",3,"high"
45,55,22,21,540,2,0,12,1158,0,25,21,5,2,NA,0,"copy",3,"high"
46,-37,30,22,541,3,0,1,639,0,1,29,5,3,NA,0,"ignore",2,"medium"
46,-38,28,35,541,3,0,1,639,0,2,27,3,3,NA,0,"ignore",2,"medium"
46,20,36,45,541,3,0,1,639,0,3,35,3,4,NA,0,"ignore",2,"medium"
46,28,46,19,541,3,0,1,639,0,4,45,5,5,NA,0,"ignore",2,"medium"
46,36,20,15,541,3,0,1,639,0,5,19,3,2,NA,0,"ignore",2,"medium"
46,-45,16,50,541,3,0,1,639,0,6,15,7,1,NA,0,"ignore",2,"medium"
46,-5,51,51,541,3,0,1,639,0,7,50,2,6,NA,0,"ignore",2,"medium"
46,-12,34,43,541,3,0,1,639,0,8,33,1,4,NA,0,"ignore",2,"medium"
46,-47,44,34,541,3,0,1,639,0,9,43,3,5,NA,0,"ignore",2,"medium"
46,51,35,25,541,3,0,1,639,0,10,34,2,4,NA,0,"ignore",2,"medium"
46,-22,26,34,541,3,0,1,639,0,11,25,1,3,NA,0,"ignore",2,"medium"
46,49,35,34,541,3,0,1,639,0,12,34,2,4,NA,0,"copy",2,"medium"
46,57,35,34,541,3,0,1,639,0,13,34,2,4,NA,0,"copy",2,"medium"
46,44,35,34,541,3,0,1,639,0,14,34,2,4,NA,0,"copy",2,"medium"
46,47,35,34,541,3,0,1,639,0,15,34,2,4,NA,0,"copy",2,"medium"
46,54,35,34,541,3,0,1,639,0,16,34,2,4,NA,0,"copy",2,"medium"
46,44,35,34,541,3,0,1,639,0,17,34,2,4,NA,0,"copy",2,"medium"
46,58,35,34,541,3,0,1,639,0,18,34,2,4,NA,0,"copy",2,"medium"
46,56,35,34,541,3,0,1,639,0,19,34,2,4,NA,0,"copy",2,"medium"
46,54,35,34,541,3,0,1,639,0,20,34,2,4,NA,0,"copy",2,"medium"
46,54,35,34,541,3,0,1,639,0,21,34,2,4,NA,0,"copy",2,"medium"
46,42,35,34,541,3,0,1,639,0,22,34,2,4,NA,0,"copy",2,"medium"
46,51,35,34,541,3,0,1,639,0,23,34,2,4,NA,0,"copy",2,"medium"
46,58,35,34,541,3,0,1,639,0,24,34,2,4,NA,0,"copy",2,"medium"
46,42,35,34,541,3,0,1,639,0,25,34,2,4,NA,0,"copy",2,"medium"
46,51,28,11,542,6,1,2,5091,0,1,27,3,3,7,1,"ignore",3,"high"
46,22,22,34,542,6,1,2,5091,0,2,21,5,2,7,1,"ignore",3,"high"
46,15,12,54,542,6,1,2,5091,0,3,11,3,1,7,1,"ignore",3,"high"
46,23,35,44,542,6,1,2,5091,0,4,34,2,4,7,1,"ignore",3,"high"
46,40,45,22,542,6,1,2,5091,0,5,44,4,5,7,1,"ignore",3,"high"
46,40,23,20,542,6,1,2,5091,0,6,22,6,2,7,1,"ignore",3,"high"
46,263,21,20,542,6,1,2,5091,1,7,20,4,2,7,1,"copy",3,"high"
