Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65033bb75336dce03c3b78c1,5f4962321798ec4bf94a655f,APPROVED,2023-09-14T16:59:08Z,2023-09-14T17:36:45Z,2023-09-15T10:30:05Z,2023-09-14T17:37:43Z,2258,C6VEY6VR,818,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65033c0a944808bd053415f9,5f1f2c053dd3620d41353827,APPROVED,2023-09-14T17:02:08Z,2023-09-14T17:23:13Z,2023-09-15T10:30:05Z,2023-09-14T17:23:14Z,1265,C6VEY6VR,4304,51,Male,White,United States,United States,United States,English,No,Part-Time
65033cb1d82777980a24b68a,6314c1e76c3f71e2127f1976,APPROVED,2023-09-14T17:02:47Z,2023-09-14T17:18:12Z,2023-09-15T10:30:05Z,2023-09-14T17:18:13Z,926,C6VEY6VR,2329,42,Male,White,United States,United States,United States,English,No,Full-Time
65033cd531d2bff69a27c219,5c8f224c9d2bff0001867ce2,APPROVED,2023-09-14T17:06:44Z,2023-09-14T17:41:52Z,2023-09-15T10:30:05Z,2023-09-14T17:41:59Z,2109,C6VEY6VR,1235,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65033d3b47f09a81853b78cc,63d80a392c05f6a765d9e63a,APPROVED,2023-09-14T17:05:09Z,2023-09-14T17:23:04Z,2023-09-15T10:30:05Z,2023-09-14T17:23:07Z,1076,C6VEY6VR,511,37,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65033d6522d1d9922df102d8,6476122c3edb0289e7d0efb2,APPROVED,2023-09-14T17:05:58Z,2023-09-14T18:05:49Z,2023-09-15T10:30:06Z,2023-09-14T18:05:50Z,3592,C6VEY6VR,494,66,Male,Black,Nigeria,United States,Nigeria,English,No,DATA_EXPIRED
65033daff7fdfa86114ccd50,5c0ef15265217a00014ef2bd,APPROVED,2023-09-14T17:16:16Z,2023-09-14T17:31:47Z,2023-09-15T10:30:06Z,2023-09-14T17:31:48Z,931,C6VEY6VR,797,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65033dee81054edb0084c321,63f78da535c3e1d481a62cf2,APPROVED,2023-09-14T17:08:03Z,2023-09-14T17:26:10Z,2023-09-15T10:30:06Z,2023-09-14T17:27:10Z,1087,C6VEY6VR,290,31,Male,White,United States,United States,United States,English,No,Full-Time
65033df3980559f52575e423,6137ac01b8ff9b79e14eded1,APPROVED,2023-09-14T17:08:13Z,2023-09-14T17:25:16Z,2023-09-15T10:30:06Z,2023-09-14T17:25:21Z,1023,C6VEY6VR,403,29,Male,Asian,United States,United States,Korea,English,No,Full-Time
65033e6922d1d9922df10308,63ac642d0319ac77a16ce1bc,APPROVED,2023-09-14T17:10:10Z,2023-09-14T17:25:35Z,2023-09-15T10:30:06Z,2023-09-14T17:26:00Z,925,C6VEY6VR,250,52,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65033e720254101adeb1179e,5c1827dbebe9950001752e40,APPROVED,2023-09-14T17:10:13Z,2023-09-14T17:29:31Z,2023-09-15T10:30:06Z,2023-09-14T17:29:32Z,1159,C6VEY6VR,2847,31,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
65032ea8e9a8aae372c99498,5c1d3f2299de680001e28182,APPROVED,2023-09-14T16:05:48Z,2023-09-14T16:24:59Z,2023-09-15T10:29:57Z,2023-09-14T16:25:00Z,1151,C6VEY6VR,907,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
650333010f264a455f95cf6a,614f2b16d983019aeace1fe5,APPROVED,2023-09-14T16:21:31Z,2023-09-14T16:47:32Z,2023-09-15T10:29:57Z,2023-09-14T16:47:32Z,1561,C6VEY6VR,1235,28,Female,White,United States,United States,United States,English,No,Full-Time
