"player","points","cells","social_info","unique_rounds","env_number","age","gender","soc_info_round","gempresent","round","tot_points","attempt_refresh","gem","trial"
106,-47,28,49,1264,8,32,1,1244,1,4,2265,0,0,11
106,50,57,49,1264,8,32,1,1244,1,4,2265,0,0,12
106,49,57,14,1264,8,32,1,1244,1,4,2265,0,0,13
106,52,57,17,1264,8,32,1,1244,1,4,2265,0,0,14
106,48,57,53,1264,8,32,1,1244,1,4,2265,0,0,15
106,49,57,7,1264,8,32,1,1244,1,4,2265,0,0,16
106,-22,37,53,1264,8,32,1,1244,1,4,2265,0,0,17
106,253,46,53,1264,8,32,1,1244,1,4,2265,0,1,18
106,268,46,53,1264,8,32,1,1244,1,4,2265,0,1,19
106,253,46,49,1264,8,32,1,1244,1,4,2265,0,1,20
106,244,46,49,1264,8,32,1,1244,1,4,2265,0,1,21
106,245,46,49,1264,8,32,1,1244,1,4,2265,0,1,22
106,252,46,49,1264,8,32,1,1244,1,4,2265,0,1,23
106,262,46,49,1264,8,32,1,1244,1,4,2265,0,1,24
106,247,46,49,1264,8,32,1,1244,1,4,2265,0,1,25
106,34,8,45,1265,7,32,1,1912,1,5,3619,0,0,1
106,-22,64,54,1265,7,32,1,1912,1,5,3619,0,0,2
106,260,57,46,1265,7,32,1,1912,1,5,3619,0,1,3
106,263,57,47,1265,7,32,1,1912,1,5,3619,0,1,4
106,-25,1,48,1265,7,32,1,1912,1,5,3619,0,0,5
106,-3,48,55,1265,7,32,1,1912,1,5,3619,0,0,6
106,262,57,39,1265,7,32,1,1912,1,5,3619,0,1,7
106,261,57,38,1265,7,32,1,1912,1,5,3619,0,1,8
106,264,57,30,1265,7,32,1,1912,1,5,3619,0,1,9
106,2,37,37,1265,7,32,1,1912,1,5,3619,0,0,10
106,-31,35,53,1265,7,32,1,1912,1,5,3619,0,0,11
106,-17,51,61,1265,7,32,1,1912,1,5,3619,0,0,12
106,43,59,52,1265,7,32,1,1912,1,5,3619,0,0,13
106,48,52,60,1265,7,32,1,1912,1,5,3619,0,0,14
106,261,57,60,1265,7,32,1,1912,1,5,3619,0,1,15
106,12,33,60,1265,7,32,1,1912,1,5,3619,0,0,16
106,245,60,60,1265,7,32,1,1912,1,5,3619,0,1,17
106,241,60,60,1265,7,32,1,1912,1,5,3619,0,1,18
106,-56,36,60,1265,7,32,1,1912,1,5,3619,0,0,19
106,264,57,60,1265,7,32,1,1912,1,5,3619,0,1,20
106,264,57,60,1265,7,32,1,1912,1,5,3619,0,1,21
106,260,57,60,1265,7,32,1,1912,1,5,3619,0,1,22
106,261,57,60,1265,7,32,1,1912,1,5,3619,0,1,23
106,264,57,60,1265,7,32,1,1912,1,5,3619,0,1,24
106,264,57,60,1265,7,32,1,1912,1,5,3619,0,1,25
106,20,8,61,1266,1,32,1,921,0,6,339,0,0,1
106,-17,64,27,1266,1,32,1,921,0,6,339,0,0,2
106,0,57,31,1266,1,32,1,921,0,6,339,0,0,3
106,-13,31,38,1266,1,32,1,921,0,6,339,0,0,4
106,48,38,39,1266,1,32,1,921,0,6,339,0,0,5
106,25,45,47,1266,1,32,1,921,0,6,339,0,0,6
106,23,52,14,1266,1,32,1,921,0,6,339,0,0,7
106,38,59,11,1266,1,32,1,921,0,6,339,0,0,8
106,-7,11,11,1266,1,32,1,921,0,6,339,0,0,9
106,44,12,11,1266,1,32,1,921,0,6,339,0,0,10
106,-20,20,11,1266,1,32,1,921,0,6,339,0,0,11
106,-47,28,11,1266,1,32,1,921,0,6,339,0,0,12
106,-27,36,11,1266,1,32,1,921,0,6,339,0,0,13
106,-14,33,11,1266,1,32,1,921,0,6,339,0,0,14
106,47,38,11,1266,1,32,1,921,0,6,339,0,0,15
106,59,38,11,1266,1,32,1,921,0,6,339,0,0,16
106,59,38,11,1266,1,32,1,921,0,6,339,0,0,17
106,46,38,11,1266,1,32,1,921,0,6,339,0,0,18
106,21,47,11,1266,1,32,1,921,0,6,339,0,0,19
106,-9,1,11,1266,1,32,1,921,0,6,339,0,0,20
106,7,9,11,1266,1,32,1,921,0,6,339,0,0,21
106,54,38,11,1266,1,32,1,921,0,6,339,0,0,22
106,-37,54,11,1266,1,32,1,921,0,6,339,0,0,23
106,-10,26,11,1266,1,32,1,921,0,6,339,0,0,24
106,49,38,11,1266,1,32,1,921,0,6,339,0,0,25
106,-23,8,64,1267,2,32,1,2195,0,7,471,0,0,1
106,-22,1,57,1267,2,32,1,2195,0,7,471,0,0,2
106,4,50,8,1267,2,32,1,2195,0,7,471,0,0,3
106,30,17,8,1267,2,32,1,2195,0,7,471,0,0,4
106,-15,9,8,1267,2,32,1,2195,0,7,471,0,0,5
106,-21,10,21,1267,2,32,1,2195,0,7,471,0,0,6
106,42,22,21,1267,2,32,1,2195,0,7,471,0,0,7
106,10,39,21,1267,2,32,1,2195,0,7,471,0,0,8
106,41,46,21,1267,2,32,1,2195,0,7,471,0,0,9
106,49,45,21,1267,2,32,1,2195,0,7,471,0,0,10
106,50,45,21,1267,2,32,1,2195,0,7,471,0,0,11
106,37,44,21,1267,2,32,1,2195,0,7,471,0,0,12
106,19,36,18,1267,2,32,1,2195,0,7,471,0,0,13
106,12,28,18,1267,2,32,1,2195,0,7,471,0,0,14
106,39,19,18,1267,2,32,1,2195,0,7,471,0,0,15
106,-9,12,18,1267,2,32,1,2195,0,7,471,0,0,16
106,-7,13,18,1267,2,32,1,2195,0,7,471,0,0,17
106,51,45,21,1267,2,32,1,2195,0,7,471,0,0,18
106,-41,53,21,1267,2,32,1,2195,0,7,471,0,0,19
106,51,54,21,1267,2,32,1,2195,0,7,471,0,0,20
106,51,54,21,1267,2,32,1,2195,0,7,471,0,0,21
106,50,54,21,1267,2,32,1,2195,0,7,471,0,0,22
106,-34,55,21,1267,2,32,1,2195,0,7,471,0,0,23
106,51,47,21,1267,2,32,1,2195,0,7,471,0,0,24
106,56,47,21,1267,2,32,1,2195,0,7,471,0,0,25
106,-22,8,28,1268,2,32,1,504,1,8,5313,0,0,1
106,263,64,36,1268,2,32,1,504,1,8,5313,0,1,2
106,-28,57,29,1268,2,32,1,504,1,8,5313,0,0,3
106,46,1,37,1268,2,32,1,504,1,8,5313,0,0,4
106,26,30,11,1268,2,32,1,504,1,8,5313,0,0,5
106,263,64,51,1268,2,32,1,504,1,8,5313,0,1,6
106,261,64,51,1268,2,32,1,504,1,8,5313,0,1,7
106,261,64,51,1268,2,32,1,504,1,8,5313,0,1,8
106,264,64,51,1268,2,32,1,504,1,8,5313,0,1,9
106,261,64,51,1268,2,32,1,504,1,8,5313,0,1,10
106,50,52,51,1268,2,32,1,504,1,8,5313,0,0,11
106,263,64,51,1268,2,32,1,504,1,8,5313,0,1,12
106,262,64,51,1268,2,32,1,504,1,8,5313,0,1,13
106,261,64,51,1268,2,32,1,504,1,8,5313,0,1,14
106,261,64,51,1268,2,32,1,504,1,8,5313,0,1,15
106,261,64,51,1268,2,32,1,504,1,8,5313,0,1,16
106,263,64,51,1268,2,32,1,504,1,8,5313,0,1,17
106,262,64,51,1268,2,32,1,504,1,8,5313,0,1,18
106,262,64,51,1268,2,32,1,504,1,8,5313,0,1,19
106,262,64,51,1268,2,32,1,504,1,8,5313,0,1,20
106,260,64,51,1268,2,32,1,504,1,8,5313,0,1,21
106,263,64,51,1268,2,32,1,504,1,8,5313,0,1,22
106,262,64,51,1268,2,32,1,504,1,8,5313,0,1,23
106,262,64,51,1268,2,32,1,504,1,8,5313,0,1,24
106,264,64,51,1268,2,32,1,504,1,8,5313,0,1,25
106,23,8,27,1269,3,32,1,795,1,9,1912,0,0,1
106,20,64,27,1269,3,32,1,795,1,9,1912,0,0,2
106,-62,28,27,1269,3,32,1,795,1,9,1912,0,0,3
106,41,57,27,1269,3,32,1,795,1,9,1912,0,0,4
106,34,1,27,1269,3,32,1,795,1,9,1912,0,0,5
106,30,2,27,1269,3,32,1,795,1,9,1912,0,0,6
106,-7,3,27,1269,3,32,1,795,1,9,1912,0,0,7
106,-24,9,27,1269,3,32,1,795,1,9,1912,0,0,8
106,20,17,27,1269,3,32,1,795,1,9,1912,0,0,9
106,47,25,27,1269,3,32,1,795,1,9,1912,0,0,10
106,-62,33,22,1269,3,32,1,795,1,9,1912,0,0,11
106,45,41,30,1269,3,32,1,795,1,9,1912,0,0,12
106,-13,49,46,1269,3,32,1,795,1,9,1912,0,0,13
106,42,25,46,1269,3,32,1,795,1,9,1912,0,0,14
106,47,41,22,1269,3,32,1,795,1,9,1912,0,0,15
106,33,23,45,1269,3,32,1,795,1,9,1912,0,0,16
106,-1,47,45,1269,3,32,1,795,1,9,1912,0,0,17
106,24,48,45,1269,3,32,1,795,1,9,1912,0,0,18
106,234,46,45,1269,3,32,1,795,1,9,1912,0,1,19
106,247,46,45,1269,3,32,1,795,1,9,1912,0,1,20
106,241,46,45,1269,3,32,1,795,1,9,1912,0,1,21
106,239,46,45,1269,3,32,1,795,1,9,1912,0,1,22
106,235,46,45,1269,3,32,1,795,1,9,1912,0,1,23
106,245,46,45,1269,3,32,1,795,1,9,1912,0,1,24
106,234,46,45,1269,3,32,1,795,1,9,1912,0,1,25
106,-50,8,11,1270,6,32,1,1625,1,10,4251,0,0,1
106,-69,64,34,1270,6,32,1,1625,1,10,4251,0,0,2
106,-35,57,54,1270,6,32,1,1625,1,10,4251,0,0,3
106,-22,1,44,1270,6,32,1,1625,1,10,4251,0,0,4
106,50,2,22,1270,6,32,1,1625,1,10,4251,0,0,5
106,53,3,20,1270,6,32,1,1625,1,10,4251,0,0,6
106,-33,4,20,1270,6,32,1,1625,1,10,4251,0,0,7
106,-26,5,20,1270,6,32,1,1625,1,10,4251,0,0,8
106,269,21,20,1270,6,32,1,1625,1,10,4251,0,1,9
106,267,21,20,1270,6,32,1,1625,1,10,4251,0,1,10
106,263,21,20,1270,6,32,1,1625,1,10,4251,0,1,11
106,245,21,20,1270,6,32,1,1625,1,10,4251,0,1,12
106,271,21,20,1270,6,32,1,1625,1,10,4251,0,1,13
106,248,21,20,1270,6,32,1,1625,1,10,4251,0,1,14
106,269,21,20,1270,6,32,1,1625,1,10,4251,0,1,15
106,247,21,20,1270,6,32,1,1625,1,10,4251,0,1,16
106,253,21,20,1270,6,32,1,1625,1,10,4251,0,1,17
106,250,21,20,1270,6,32,1,1625,1,10,4251,0,1,18
106,253,21,20,1270,6,32,1,1625,1,10,4251,0,1,19
106,248,21,20,1270,6,32,1,1625,1,10,4251,0,1,20
106,267,21,20,1270,6,32,1,1625,1,10,4251,0,1,21
106,271,21,20,1270,6,32,1,1625,1,10,4251,0,1,22
106,244,21,20,1270,6,32,1,1625,1,10,4251,0,1,23
106,267,21,20,1270,6,32,1,1625,1,10,4251,0,1,24
106,251,21,20,1270,6,32,1,1625,1,10,4251,0,1,25
106,29,8,24,1271,5,32,1,408,0,11,331,0,0,1
106,-22,64,45,1271,5,32,1,408,0,11,331,0,0,2
106,1,57,8,1271,5,32,1,408,0,11,331,0,0,3
106,21,1,15,1271,5,32,1,408,0,11,331,0,0,4
106,-53,24,22,1271,5,32,1,408,0,11,331,0,0,5
106,-18,17,29,1271,5,32,1,408,0,11,331,0,0,6
106,-13,41,1,1271,5,32,1,408,0,11,331,0,0,7
106,-38,48,10,1271,5,32,1,408,0,11,331,0,0,8
106,39,19,57,1271,5,32,1,408,0,11,331,0,0,9
106,25,43,33,1271,5,32,1,408,0,11,331,0,0,10
106,-71,46,25,1271,5,32,1,408,0,11,331,0,0,11
106,37,22,13,1271,5,32,1,408,0,11,331,0,0,12
106,31,28,6,1271,5,32,1,408,0,11,331,0,0,13
106,48,37,48,1271,5,32,1,408,0,11,331,0,0,14
106,36,29,55,1271,5,32,1,408,0,11,331,0,0,15
106,15,36,6,1271,5,32,1,408,0,11,331,0,0,16
106,58,7,6,1271,5,32,1,408,0,11,331,0,0,17
106,47,7,6,1271,5,32,1,408,0,11,331,0,0,18
106,-36,52,6,1271,5,32,1,408,0,11,331,0,0,19
106,17,61,6,1271,5,32,1,408,0,11,331,0,0,20
106,53,7,6,1271,5,32,1,408,0,11,331,0,0,21
106,45,37,6,1271,5,32,1,408,0,11,331,0,0,22
106,57,13,6,1271,5,32,1,408,0,11,331,0,0,23
106,46,13,6,1271,5,32,1,408,0,11,331,0,0,24
106,-23,5,6,1271,5,32,1,408,0,11,331,0,0,25
106,-20,8,17,1272,5,32,1,1434,1,12,5172,0,0,1
106,50,64,59,1272,5,32,1,1434,1,12,5172,0,0,2
106,-7,57,39,1272,5,32,1,1434,1,12,5172,0,0,3
106,-26,1,28,1272,5,32,1,1434,1,12,5172,0,0,4
106,266,5,22,1272,5,32,1,1434,1,12,5172,0,1,5
106,250,5,6,1272,5,32,1,1434,1,12,5172,0,1,6
106,272,5,2,1272,5,32,1,1434,1,12,5172,0,1,7
106,239,5,34,1272,5,32,1,1434,1,12,5172,0,1,8
106,266,5,41,1272,5,32,1,1434,1,12,5172,0,1,9
106,263,5,55,1272,5,32,1,1434,1,12,5172,0,1,10
106,274,5,55,1272,5,32,1,1434,1,12,5172,0,1,11
106,237,5,55,1272,5,32,1,1434,1,12,5172,0,1,12
106,264,5,55,1272,5,32,1,1434,1,12,5172,0,1,13
106,271,5,55,1272,5,32,1,1434,1,12,5172,0,1,14
106,232,5,55,1272,5,32,1,1434,1,12,5172,0,1,15
106,273,5,55,1272,5,32,1,1434,1,12,5172,0,1,16
106,275,5,52,1272,5,32,1,1434,1,12,5172,0,1,17
106,240,5,52,1272,5,32,1,1434,1,12,5172,0,1,18
106,259,5,52,1272,5,32,1,1434,1,12,5172,0,1,19
106,51,53,52,1272,5,32,1,1434,1,12,5172,0,0,20
106,256,5,52,1272,5,32,1,1434,1,12,5172,0,1,21
106,239,5,52,1272,5,32,1,1434,1,12,5172,0,1,22
106,234,5,52,1272,5,32,1,1434,1,12,5172,0,1,23
106,267,5,52,1272,5,32,1,1434,1,12,5172,0,1,24
106,247,5,52,1272,5,32,1,1434,1,12,5172,0,1,25
107,3,18,11,1273,6,38,1,1625,1,1,473,0,0,1
107,12,12,34,1273,6,38,1,1625,1,1,473,0,0,2
107,-8,46,54,1273,6,38,1,1625,1,1,473,0,0,3
107,-46,55,44,1273,6,38,1,1625,1,1,473,0,0,4
107,-23,1,22,1273,6,38,1,1625,1,1,473,0,0,5
107,22,35,20,1273,6,38,1,1625,1,1,473,0,0,6
107,22,27,20,1273,6,38,1,1625,1,1,473,0,0,7
107,50,28,20,1273,6,38,1,1625,1,1,473,0,0,8
107,57,36,20,1273,6,38,1,1625,1,1,473,0,0,9
107,26,29,20,1273,6,38,1,1625,1,1,473,0,0,10
107,21,20,20,1273,6,38,1,1625,1,1,473,0,0,11
107,6,19,20,1273,6,38,1,1625,1,1,473,0,0,12
107,-31,37,20,1273,6,38,1,1625,1,1,473,0,0,13
107,48,36,20,1273,6,38,1,1625,1,1,473,0,0,14
107,52,28,20,1273,6,38,1,1625,1,1,473,0,0,15
107,-8,24,20,1273,6,38,1,1625,1,1,473,0,0,16
107,-26,42,20,1273,6,38,1,1625,1,1,473,0,0,17
107,54,34,20,1273,6,38,1,1625,1,1,473,0,0,18
107,44,34,20,1273,6,38,1,1625,1,1,473,0,0,19
107,51,34,20,1273,6,38,1,1625,1,1,473,0,0,20
107,50,34,20,1273,6,38,1,1625,1,1,473,0,0,21
107,50,34,20,1273,6,38,1,1625,1,1,473,0,0,22
107,-45,51,20,1273,6,38,1,1625,1,1,473,0,0,23
107,38,43,20,1273,6,38,1,1625,1,1,473,0,0,24
107,54,44,20,1273,6,38,1,1625,1,1,473,0,0,25
107,14,7,63,1274,8,38,1,1177,1,2,767,0,0,1
107,-9,12,63,1274,8,38,1,1177,1,2,767,0,0,2
107,35,63,22,1274,8,38,1,1177,1,2,767,0,0,3
107,-50,35,22,1274,8,38,1,1177,1,2,767,0,0,4
107,-35,29,44,1274,8,38,1,1177,1,2,767,0,0,5
107,-1,18,35,1274,8,38,1,1177,1,2,767,0,0,6
107,246,23,58,1274,8,38,1,1177,1,2,767,0,1,7
107,74,15,54,1274,8,38,1,1177,1,2,767,0,0,8
107,-6,16,54,1274,8,38,1,1177,1,2,767,0,0,9
107,40,31,54,1274,8,38,1,1177,1,2,767,0,0,10
107,7,39,54,1274,8,38,1,1177,1,2,767,0,0,11
107,17,22,54,1274,8,38,1,1177,1,2,767,0,0,12
107,-10,14,37,1274,8,38,1,1177,1,2,767,0,0,13
107,-12,14,38,1274,8,38,1,1177,1,2,767,0,0,14
107,1,24,38,1274,8,38,1,1177,1,2,767,0,0,15
107,48,32,38,1274,8,38,1,1177,1,2,767,0,0,16
107,60,40,38,1274,8,38,1,1177,1,2,767,0,0,17
107,37,47,38,1274,8,38,1,1177,1,2,767,0,0,18
107,-26,48,38,1274,8,38,1,1177,1,2,767,0,0,19
107,20,55,48,1274,8,38,1,1177,1,2,767,0,0,20
107,8,52,20,1274,8,38,1,1177,1,2,767,0,0,21
107,46,53,19,1274,8,38,1,1177,1,2,767,0,0,22
107,37,54,27,1274,8,38,1,1177,1,2,767,0,0,23
107,261,46,27,1274,8,38,1,1177,1,2,767,0,1,24
107,-35,45,27,1274,8,38,1,1177,1,2,767,0,0,25
107,51,43,22,1275,3,38,1,1599,0,3,-43,0,0,1
107,-25,33,35,1275,3,38,1,1599,0,3,-43,0,0,2
107,-19,42,45,1275,3,38,1,1599,0,3,-43,0,0,3
107,-38,44,19,1275,3,38,1,1599,0,3,-43,0,0,4
107,-10,32,15,1275,3,38,1,1599,0,3,-43,0,0,5
107,-31,40,50,1275,3,38,1,1599,0,3,-43,0,0,6
107,-22,38,51,1275,3,38,1,1599,0,3,-43,0,0,7
107,-6,21,43,1275,3,38,1,1599,0,3,-43,0,0,8
107,48,19,34,1275,3,38,1,1599,0,3,-43,0,0,9
107,-38,27,25,1275,3,38,1,1599,0,3,-43,0,0,10
107,4,11,34,1275,3,38,1,1599,0,3,-43,0,0,11
107,-22,10,34,1275,3,38,1,1599,0,3,-43,0,0,12
107,-59,12,34,1275,3,38,1,1599,0,3,-43,0,0,13
107,-26,28,34,1275,3,38,1,1599,0,3,-43,0,0,14
107,-50,53,34,1275,3,38,1,1599,0,3,-43,0,0,15
107,-8,51,34,1275,3,38,1,1599,0,3,-43,0,0,16
107,51,43,34,1275,3,38,1,1599,0,3,-43,0,0,17
107,51,43,34,1275,3,38,1,1599,0,3,-43,0,0,18
107,-31,18,34,1275,3,38,1,1599,0,3,-43,0,0,19
107,-2,8,34,1275,3,38,1,1599,0,3,-43,0,0,20
107,47,3,34,1275,3,38,1,1599,0,3,-43,0,0,21
107,36,2,34,1275,3,38,1,1599,0,3,-43,0,0,22
107,-6,1,34,1275,3,38,1,1599,0,3,-43,0,0,23
107,27,4,34,1275,3,38,1,1599,0,3,-43,0,0,24
107,35,5,34,1275,3,38,1,1599,0,3,-43,0,0,25
107,18,58,61,1276,1,38,1,921,0,4,109,0,0,1
107,12,59,27,1276,1,38,1,921,0,4,109,0,0,2
107,-44,60,31,1276,1,38,1,921,0,4,109,0,0,3
107,12,57,38,1276,1,38,1,921,0,4,109,0,0,4
107,29,50,39,1276,1,38,1,921,0,4,109,0,0,5
107,38,42,47,1276,1,38,1,921,0,4,109,0,0,6
107,-15,34,14,1276,1,38,1,921,0,4,109,0,0,7
107,-40,41,11,1276,1,38,1,921,0,4,109,0,0,8
107,52,49,11,1276,1,38,1,921,0,4,109,0,0,9
107,-21,51,11,1276,1,38,1,921,0,4,109,0,0,10
107,-5,33,11,1276,1,38,1,921,0,4,109,0,0,11
107,-10,53,11,1276,1,38,1,921,0,4,109,0,0,12
107,-50,28,11,1276,1,38,1,921,0,4,109,0,0,13
107,-10,31,11,1276,1,38,1,921,0,4,109,0,0,14
107,-9,15,11,1276,1,38,1,921,0,4,109,0,0,15
107,42,12,11,1276,1,38,1,921,0,4,109,0,0,16
107,34,12,11,1276,1,38,1,921,0,4,109,0,0,17
107,43,12,11,1276,1,38,1,921,0,4,109,0,0,18
107,-5,11,11,1276,1,38,1,921,0,4,109,0,0,19
107,-28,13,11,1276,1,38,1,921,0,4,109,0,0,20
107,37,4,11,1276,1,38,1,921,0,4,109,0,0,21
107,-50,5,11,1276,1,38,1,921,0,4,109,0,0,22
107,37,3,11,1276,1,38,1,921,0,4,109,0,0,23
107,50,2,11,1276,1,38,1,921,0,4,109,0,0,24
107,-8,1,11,1276,1,38,1,921,0,4,109,0,0,25
107,8,36,22,1277,2,38,1,1650,1,5,273,0,0,1
107,1,23,35,1277,2,38,1,1650,1,5,273,0,0,2
107,-40,37,37,1277,2,38,1,1650,1,5,273,0,0,3
107,-12,38,52,1277,2,38,1,1650,1,5,273,0,0,4
107,-49,19,19,1277,2,38,1,1650,1,5,273,0,0,5
107,-49,53,34,1277,2,38,1,1650,1,5,273,0,0,6
107,52,35,34,1277,2,38,1,1650,1,5,273,0,0,7
107,50,35,34,1277,2,38,1,1650,1,5,273,0,0,8
107,49,35,34,1277,2,38,1,1650,1,5,273,0,0,9
107,48,35,34,1277,2,38,1,1650,1,5,273,0,0,10
107,49,35,34,1277,2,38,1,1650,1,5,273,0,0,11
107,48,35,34,1277,2,38,1,1650,1,5,273,0,0,12
107,50,35,34,1277,2,38,1,1650,1,5,273,0,0,13
107,12,34,34,1277,2,38,1,1650,1,5,273,0,0,14
107,56,33,34,1277,2,38,1,1650,1,5,273,0,0,15
107,37,25,34,1277,2,38,1,1650,1,5,273,0,0,16
107,37,41,34,1277,2,38,1,1650,1,5,273,0,0,17
107,57,49,34,1277,2,38,1,1650,1,5,273,0,0,18
107,-34,57,34,1277,2,38,1,1650,1,5,273,0,0,19
107,43,17,34,1277,2,38,1,1650,1,5,273,0,0,20
107,-50,26,34,1277,2,38,1,1650,1,5,273,0,0,21
107,-38,18,34,1277,2,38,1,1650,1,5,273,0,0,22
107,-35,9,34,1277,2,38,1,1650,1,5,273,0,0,23
107,3,42,34,1277,2,38,1,1650,1,5,273,0,0,24
107,-20,43,34,1277,2,38,1,1650,1,5,273,0,0,25
107,-52,40,8,1278,5,38,1,1899,0,6,-22,0,0,1
107,-4,25,57,1278,5,38,1,1899,0,6,-22,0,0,2
107,11,28,64,1278,5,38,1,1899,0,6,-22,0,0,3
107,-50,20,1,1278,5,38,1,1899,0,6,-22,0,0,4
107,-31,35,37,1278,5,38,1,1899,0,6,-22,0,0,5
107,35,29,36,1278,5,38,1,1899,0,6,-22,0,0,6
107,41,27,28,1278,5,38,1,1899,0,6,-22,0,0,7
107,-46,30,29,1278,5,38,1,1899,0,6,-22,0,0,8
107,-6,26,43,1278,5,38,1,1899,0,6,-22,0,0,9
107,49,21,44,1278,5,38,1,1899,0,6,-22,0,0,10
107,43,37,35,1278,5,38,1,1899,0,6,-22,0,0,11
107,6,45,52,1278,5,38,1,1899,0,6,-22,0,0,12
107,13,53,45,1278,5,38,1,1899,0,6,-22,0,0,13
107,24,61,45,1278,5,38,1,1899,0,6,-22,0,0,14
107,-75,46,45,1278,5,38,1,1899,0,6,-22,0,0,15
107,7,44,48,1278,5,38,1,1899,0,6,-22,0,0,16
107,28,36,31,1278,5,38,1,1899,0,6,-22,0,0,17
107,-35,52,31,1278,5,38,1,1899,0,6,-22,0,0,18
107,34,22,36,1278,5,38,1,1899,0,6,-22,0,0,19
107,37,13,36,1278,5,38,1,1899,0,6,-22,0,0,20
107,46,12,36,1278,5,38,1,1899,0,6,-22,0,0,21
107,-42,14,36,1278,5,38,1,1899,0,6,-22,0,0,22
107,29,11,36,1278,5,38,1,1899,0,6,-22,0,0,23
107,-21,10,36,1278,5,38,1,1899,0,6,-22,0,0,24
107,-63,16,36,1278,5,38,1,1899,0,6,-22,0,0,25
107,59,25,27,1279,3,38,1,795,1,7,104,0,0,1
107,-57,28,27,1279,3,38,1,795,1,7,104,0,0,2
107,-35,26,27,1279,3,38,1,795,1,7,104,0,0,3
107,19,17,27,1279,3,38,1,795,1,7,104,0,0,4
107,-31,9,27,1279,3,38,1,795,1,7,104,0,0,5
107,-46,33,27,1279,3,38,1,795,1,7,104,0,0,6
107,30,32,27,1279,3,38,1,795,1,7,104,0,0,7
107,64,24,27,1279,3,38,1,795,1,7,104,0,0,8
107,14,16,27,1279,3,38,1,795,1,7,104,0,0,9
107,-13,15,27,1279,3,38,1,795,1,7,104,0,0,10
107,60,23,22,1279,3,38,1,795,1,7,104,0,0,11
107,-10,22,30,1279,3,38,1,795,1,7,104,0,0,12
107,-38,31,46,1279,3,38,1,795,1,7,104,0,0,13
107,-24,30,46,1279,3,38,1,795,1,7,104,0,0,14
107,233,46,22,1279,3,38,1,795,1,7,104,0,1,15
107,5,44,45,1279,3,38,1,795,1,7,104,0,0,16
107,-35,45,45,1279,3,38,1,795,1,7,104,0,0,17
107,-38,37,45,1279,3,38,1,795,1,7,104,0,0,18
107,-1,48,45,1279,3,38,1,795,1,7,104,0,0,19
107,-50,19,45,1279,3,38,1,795,1,7,104,0,0,20
107,21,51,45,1279,3,38,1,795,1,7,104,0,0,21
107,-57,52,45,1279,3,38,1,795,1,7,104,0,0,22
107,32,50,45,1279,3,38,1,795,1,7,104,0,0,23
107,-4,49,45,1279,3,38,1,795,1,7,104,0,0,24
107,6,54,45,1279,3,38,1,795,1,7,104,0,0,25
107,-21,64,28,1280,7,38,1,335,1,8,-265,0,0,1
107,-48,30,50,1280,7,38,1,335,1,8,-265,0,0,2
107,20,12,30,1280,7,38,1,335,1,8,-265,0,0,3
107,-8,11,53,1280,7,38,1,335,1,8,-265,0,0,4
107,52,20,51,1280,7,38,1,335,1,8,-265,0,0,5
107,19,28,45,1280,7,38,1,335,1,8,-265,0,0,6
107,-50,36,21,1280,7,38,1,335,1,8,-265,0,0,7
107,-32,21,17,1280,7,38,1,335,1,8,-265,0,0,8
107,-28,13,35,1280,7,38,1,335,1,8,-265,0,0,9
107,-34,7,55,1280,7,38,1,335,1,8,-265,0,0,10
107,-7,39,60,1280,7,38,1,335,1,8,-265,0,0,11
107,-51,34,60,1280,7,38,1,335,1,8,-265,0,0,12
107,43,26,60,1280,7,38,1,335,1,8,-265,0,0,13
107,37,25,60,1280,7,38,1,335,1,8,-265,0,0,14
107,-50,27,60,1280,7,38,1,335,1,8,-265,0,0,15
107,5,18,60,1280,7,38,1,335,1,8,-265,0,0,16
107,21,17,60,1280,7,38,1,335,1,8,-265,0,0,17
107,-26,19,60,1280,7,38,1,335,1,8,-265,0,0,18
107,2,9,60,1280,7,38,1,335,1,8,-265,0,0,19
107,-64,10,60,1280,7,38,1,335,1,8,-265,0,0,20
107,-14,1,60,1280,7,38,1,335,1,8,-265,0,0,21
107,22,33,60,1280,7,38,1,335,1,8,-265,0,0,22
107,-26,41,60,1280,7,38,1,335,1,8,-265,0,0,23
107,47,42,60,1280,7,38,1,335,1,8,-265,0,0,24
107,-74,43,60,1280,7,38,1,335,1,8,-265,0,0,25
107,-21,8,28,1281,5,38,1,332,1,9,-116,0,0,1
107,54,32,14,1281,5,38,1,332,1,9,-116,0,0,2
107,-58,31,10,1281,5,38,1,332,1,9,-116,0,0,3
107,31,30,10,1281,5,38,1,332,1,9,-116,0,0,4
107,40,29,10,1281,5,38,1,332,1,9,-116,0,0,5
107,21,28,10,1281,5,38,1,332,1,9,-116,0,0,6
107,54,27,10,1281,5,38,1,332,1,9,-116,0,0,7
107,52,26,10,1281,5,38,1,332,1,9,-116,0,0,8
107,-2,25,53,1281,5,38,1,332,1,9,-116,0,0,9
107,-15,35,30,1281,5,38,1,332,1,9,-116,0,0,10
107,-26,13,43,1281,5,38,1,332,1,9,-116,0,0,11
107,-30,12,26,1281,5,38,1,332,1,9,-116,0,0,12
107,-20,12,26,1281,5,38,1,332,1,9,-116,0,0,13
107,-39,13,12,1281,5,38,1,332,1,9,-116,0,0,14
