"player","points","cells","env_number","gempresent","round","tot_points","gem","cell","x","y"
3,-8,21,3,0,1,-406,0,20,4,2
3,-45,22,3,0,1,-406,0,21,5,2
3,-53,22,3,0,1,-406,0,21,5,2
3,-13,31,3,0,1,-406,0,30,6,3
3,-23,43,3,0,1,-406,0,42,2,5
3,29,45,3,0,1,-406,0,44,4,5
3,31,45,3,0,1,-406,0,44,4,5
3,13,45,3,0,1,-406,0,44,4,5
3,25,45,3,0,1,-406,0,44,4,5
3,21,45,3,0,1,-406,0,44,4,5
3,18,45,3,0,1,-406,0,44,4,5
3,16,45,3,0,1,-406,0,44,4,5
3,25,45,3,0,1,-406,0,44,4,5
3,20,46,3,0,1,-406,0,45,5,5
3,-42,22,3,0,1,-406,0,21,5,2
3,-59,22,3,0,1,-406,0,21,5,2
3,-43,22,3,0,1,-406,0,21,5,2
3,-57,22,3,0,1,-406,0,21,5,2
3,-45,22,3,0,1,-406,0,21,5,2
3,-50,22,3,0,1,-406,0,21,5,2
3,-53,22,3,0,1,-406,0,21,5,2
3,-44,22,3,0,1,-406,0,21,5,2
3,-54,22,3,0,1,-406,0,21,5,2
3,48,10,4,0,2,81,0,9,1,1
3,-37,55,4,0,2,81,0,54,6,6
3,20,50,4,0,2,81,0,49,1,6
3,33,21,4,0,2,81,0,20,4,2
3,9,52,4,0,2,81,0,51,3,6
3,31,8,4,0,2,81,0,7,7,0
3,-32,26,4,0,2,81,0,25,1,3
3,-9,62,4,0,2,81,0,61,5,7
3,6,52,4,0,2,81,0,51,3,6
3,7,52,4,0,2,81,0,51,3,6
3,6,52,4,0,2,81,0,51,3,6
3,7,52,4,0,2,81,0,51,3,6
3,61,32,4,0,2,81,0,31,7,3
3,-23,37,4,0,2,81,0,36,4,4
3,-22,55,4,0,2,81,0,54,6,6
3,51,14,4,0,2,81,0,13,5,1
3,12,50,4,0,2,81,0,49,1,6
3,13,50,4,0,2,81,0,49,1,6
3,12,50,4,0,2,81,0,49,1,6
3,21,50,4,0,2,81,0,49,1,6
3,-52,39,4,0,2,81,0,38,6,4
3,-51,39,4,0,2,81,0,38,6,4
3,-51,39,4,0,2,81,0,38,6,4
3,65,41,4,0,2,81,0,40,0,5
3,-44,46,4,0,2,81,0,45,5,5
3,1,8,6,0,3,-156,0,7,7,0
3,6,36,6,0,3,-156,0,35,3,4
3,20,21,6,0,3,-156,0,20,4,2
3,-54,55,6,0,3,-156,0,54,6,6
3,-49,50,6,0,3,-156,0,49,1,6
3,56,10,6,0,3,-156,0,9,1,1
3,-60,29,6,0,3,-156,0,28,4,3
3,0,64,6,0,3,-156,0,63,7,7
3,63,59,6,0,3,-156,0,58,2,7
3,-41,55,6,0,3,-156,0,54,6,6
3,-36,50,6,0,3,-156,0,49,1,6
3,-37,29,6,0,3,-156,0,28,4,3
3,6,36,6,0,3,-156,0,35,3,4
3,6,36,6,0,3,-156,0,35,3,4
3,9,36,6,0,3,-156,0,35,3,4
3,-13,29,6,0,3,-156,0,28,4,3
3,20,21,6,0,3,-156,0,20,4,2
3,21,21,6,0,3,-156,0,20,4,2
3,1,40,6,0,3,-156,0,39,7,4
3,46,16,6,0,3,-156,0,15,7,1
3,-5,25,6,0,3,-156,0,24,0,3
3,-48,26,6,0,3,-156,0,25,1,3
3,13,5,6,0,3,-156,0,4,4,0
3,-48,4,6,0,3,-156,0,3,3,0
3,-33,26,6,0,3,-156,0,25,1,3
3,27,15,6,1,4,55,0,14,6,1
3,-31,55,6,1,4,55,0,54,6,6
3,52,35,6,1,4,55,0,34,2,4
3,252,20,6,1,4,55,1,19,3,2
3,-16,60,6,1,4,55,0,59,3,7
3,-13,60,6,1,4,55,0,59,3,7
3,-25,55,6,1,4,55,0,54,6,6
3,37,49,6,1,4,55,0,48,0,6
3,-21,9,6,1,4,55,0,8,0,1
3,-21,9,6,1,4,55,0,8,0,1
3,-23,9,6,1,4,55,0,8,0,1
3,-21,9,6,1,4,55,0,8,0,1
3,-20,9,6,1,4,55,0,8,0,1
3,11,39,6,1,4,55,0,38,6,4
3,18,30,6,1,4,55,0,29,5,3
3,34,22,6,1,4,55,0,21,5,2
3,-25,14,6,1,4,55,0,13,5,1
3,-8,23,6,1,4,55,0,22,6,2
3,30,44,6,1,4,55,0,43,3,5
3,-41,3,6,1,4,55,0,2,2,0
3,51,1,6,1,4,55,0,0,0,0
3,-49,3,6,1,4,55,0,2,2,0
3,-45,3,6,1,4,55,0,2,2,0
3,-49,3,6,1,4,55,0,2,2,0
3,-49,3,6,1,4,55,0,2,2,0
3,48,53,1,1,5,100,0,52,4,6
3,255,23,1,1,5,100,1,22,6,2
3,-6,34,1,1,5,100,0,33,1,4
3,-54,35,1,1,5,100,0,34,2,4
3,42,36,1,1,5,100,0,35,3,4
3,29,37,1,1,5,100,0,36,4,4
3,24,38,1,1,5,100,0,37,5,4
3,-10,39,1,1,5,100,0,38,6,4
3,-2,40,1,1,5,100,0,39,7,4
3,-35,33,1,1,5,100,0,32,0,4
3,2,22,1,1,5,100,0,21,5,2
3,6,21,1,1,5,100,0,20,4,2
3,-16,20,1,1,5,100,0,19,3,2
3,-41,19,1,1,5,100,0,18,2,2
3,7,18,1,1,5,100,0,17,1,2
3,32,17,1,1,5,100,0,16,0,2
3,48,9,1,1,5,100,0,8,0,1
3,-27,52,1,1,5,100,0,51,3,6
3,42,45,1,1,5,100,0,44,4,5
3,28,54,1,1,5,100,0,53,5,6
3,-48,35,1,1,5,100,0,34,2,4
3,-36,19,1,1,5,100,0,18,2,2
3,-54,52,1,1,5,100,0,51,3,6
3,-70,52,1,1,5,100,0,51,3,6
3,-64,52,1,1,5,100,0,51,3,6
3,12,20,2,1,6,141,0,19,3,2
3,7,50,2,1,6,141,0,49,1,6
3,-50,26,2,1,6,141,0,25,1,3
3,21,15,2,1,6,141,0,14,6,1
3,-12,55,2,1,6,141,0,54,6,6
3,-18,46,2,1,6,141,0,45,5,5
3,-37,44,2,1,6,141,0,43,3,5
3,-50,19,2,1,6,141,0,18,2,2
3,16,21,2,1,6,141,0,20,4,2
3,-1,22,2,1,6,141,0,21,5,2
3,5,14,2,1,6,141,0,13,5,1
3,68,23,2,1,6,141,0,22,6,2
3,31,1,2,1,6,141,0,0,0,0
3,-38,8,2,1,6,141,0,7,7,0
3,-8,12,2,1,6,141,0,11,3,1
3,-69,61,2,1,6,141,0,60,4,7
3,-25,42,2,1,6,141,0,41,1,5
3,258,39,2,1,6,141,1,38,6,4
3,-40,61,2,1,6,141,0,60,4,7
3,-49,19,2,1,6,141,0,18,2,2
3,-46,26,2,1,6,141,0,25,1,3
3,27,23,2,1,6,141,0,22,6,2
3,45,23,2,1,6,141,0,22,6,2
3,40,23,2,1,6,141,0,22,6,2
3,54,23,2,1,6,141,0,22,6,2
3,-59,18,2,1,7,1087,0,17,1,2
3,3,20,2,1,7,1087,0,19,3,2
3,58,51,2,1,7,1087,0,50,2,6
3,41,51,2,1,7,1087,0,50,2,6
3,37,51,2,1,7,1087,0,50,2,6
3,64,51,2,1,7,1087,0,50,2,6
3,35,51,2,1,7,1087,0,50,2,6
3,64,51,2,1,7,1087,0,50,2,6
3,57,51,2,1,7,1087,0,50,2,6
3,43,51,2,1,7,1087,0,50,2,6
3,53,51,2,1,7,1087,0,50,2,6
3,63,51,2,1,7,1087,0,50,2,6
3,53,51,2,1,7,1087,0,50,2,6
3,57,51,2,1,7,1087,0,50,2,6
3,37,51,2,1,7,1087,0,50,2,6
3,65,51,2,1,7,1087,0,50,2,6
3,36,51,2,1,7,1087,0,50,2,6
3,57,51,2,1,7,1087,0,50,2,6
3,41,51,2,1,7,1087,0,50,2,6
3,40,51,2,1,7,1087,0,50,2,6
3,37,51,2,1,7,1087,0,50,2,6
3,37,59,2,1,7,1087,0,58,2,7
3,59,51,2,1,7,1087,0,50,2,6
3,60,51,2,1,7,1087,0,50,2,6
3,49,51,2,1,7,1087,0,50,2,6
3,29,15,3,1,8,925,0,14,6,1
3,-53,11,3,1,8,925,0,10,2,1
3,2,53,3,1,8,925,0,52,4,6
3,-23,29,3,1,8,925,0,28,4,3
3,-31,36,3,1,8,925,0,35,3,4
3,49,34,3,1,8,925,0,33,1,4
3,52,34,3,1,8,925,0,33,1,4
3,51,34,3,1,8,925,0,33,1,4
3,49,34,3,1,8,925,0,33,1,4
3,51,34,3,1,8,925,0,33,1,4
3,50,34,3,1,8,925,0,33,1,4
3,50,34,3,1,8,925,0,33,1,4
3,48,34,3,1,8,925,0,33,1,4
3,50,34,3,1,8,925,0,33,1,4
3,50,34,3,1,8,925,0,33,1,4
3,51,34,3,1,8,925,0,33,1,4
3,50,34,3,1,8,925,0,33,1,4
3,50,34,3,1,8,925,0,33,1,4
3,51,34,3,1,8,925,0,33,1,4
3,51,34,3,1,8,925,0,33,1,4
3,49,34,3,1,8,925,0,33,1,4
3,50,34,3,1,8,925,0,33,1,4
3,49,34,3,1,8,925,0,33,1,4
3,52,34,3,1,8,925,0,33,1,4
3,48,34,3,1,8,925,0,33,1,4
3,22,22,5,0,9,535,0,21,5,2
3,-39,29,5,0,9,535,0,28,4,3
3,-26,39,5,0,9,535,0,38,6,4
3,48,7,5,0,9,535,0,6,6,0
3,-12,4,5,0,9,535,0,3,3,0
3,28,43,5,0,9,535,0,42,2,5
3,-57,34,5,0,9,535,0,33,1,4
3,30,26,5,0,9,535,0,25,1,3
3,61,7,5,0,9,535,0,6,6,0
3,29,7,5,0,9,535,0,6,6,0
3,28,7,5,0,9,535,0,6,6,0
3,44,7,5,0,9,535,0,6,6,0
3,42,7,5,0,9,535,0,6,6,0
3,51,7,5,0,9,535,0,6,6,0
3,33,7,5,0,9,535,0,6,6,0
3,30,7,5,0,9,535,0,6,6,0
3,30,7,5,0,9,535,0,6,6,0
3,14,7,5,0,9,535,0,6,6,0
3,13,7,5,0,9,535,0,6,6,0
3,17,7,5,0,9,535,0,6,6,0
3,53,7,5,0,9,535,0,6,6,0
3,22,7,5,0,9,535,0,6,6,0
3,33,7,5,0,9,535,0,6,6,0
3,28,7,5,0,9,535,0,6,6,0
3,13,7,5,0,9,535,0,6,6,0
3,-60,43,4,0,10,716,0,42,2,5
3,41,54,4,0,10,716,0,53,5,6
3,28,53,4,0,10,716,0,52,4,6
3,36,29,4,0,10,716,0,28,4,3
3,-67,22,4,0,10,716,0,21,5,2
3,-34,26,4,0,10,716,0,25,1,3
3,17,50,4,0,10,716,0,49,1,6
3,20,58,4,0,10,716,0,57,1,7
3,-7,62,4,0,10,716,0,61,5,7
3,-10,40,4,0,10,716,0,39,7,4
3,49,3,4,0,10,716,0,2,2,0
3,52,3,4,0,10,716,0,2,2,0
3,50,3,4,0,10,716,0,2,2,0
3,50,3,4,0,10,716,0,2,2,0
3,52,3,4,0,10,716,0,2,2,0
3,48,3,4,0,10,716,0,2,2,0
3,52,3,4,0,10,716,0,2,2,0
3,51,3,4,0,10,716,0,2,2,0
3,50,3,4,0,10,716,0,2,2,0
3,51,3,4,0,10,716,0,2,2,0
3,48,3,4,0,10,716,0,2,2,0
3,48,3,4,0,10,716,0,2,2,0
3,52,3,4,0,10,716,0,2,2,0
3,49,3,4,0,10,716,0,2,2,0
3,50,3,4,0,10,716,0,2,2,0
3,-41,23,5,0,11,293,0,22,6,2
3,-41,23,5,0,11,293,0,22,6,2
3,21,22,5,0,11,293,0,21,5,2
3,-43,13,5,0,11,293,0,12,4,1
3,-27,29,5,0,11,293,0,28,4,3
3,-34,51,5,0,11,293,0,50,2,6
3,-53,34,5,0,11,293,0,33,1,4
3,-19,8,5,0,11,293,0,7,7,0
3,1,48,5,0,11,293,0,47,7,5
3,-7,40,5,0,11,293,0,39,7,4
3,0,63,5,0,11,293,0,62,6,7
3,-40,45,5,0,11,293,0,44,4,5
3,47,18,5,0,11,293,0,17,1,2
3,-49,19,5,0,11,293,0,18,2,2
3,61,18,5,0,11,293,0,17,1,2
3,59,18,5,0,11,293,0,17,1,2
3,36,18,5,0,11,293,0,17,1,2
3,47,18,5,0,11,293,0,17,1,2
3,53,18,5,0,11,293,0,17,1,2
3,51,18,5,0,11,293,0,17,1,2
3,53,18,5,0,11,293,0,17,1,2
3,53,18,5,0,11,293,0,17,1,2
3,43,18,5,0,11,293,0,17,1,2
3,61,18,5,0,11,293,0,17,1,2
3,61,18,5,0,11,293,0,17,1,2
3,-52,7,1,1,12,712,0,6,6,0
3,50,36,1,1,12,712,0,35,3,4
3,-34,50,1,1,12,712,0,49,1,6
3,-30,10,1,1,12,712,0,9,1,1
3,3,21,1,1,12,712,0,20,4,2
3,18,30,1,1,12,712,0,29,5,3
3,19,54,1,1,12,712,0,53,5,6
3,6,61,1,1,12,712,0,60,4,7
3,-7,34,1,1,12,712,0,33,1,4
3,37,27,1,1,12,712,0,26,2,3
3,46,36,1,1,12,712,0,35,3,4
3,38,36,1,1,12,712,0,35,3,4
3,53,36,1,1,12,712,0,35,3,4
3,54,36,1,1,12,712,0,35,3,4
3,35,36,1,1,12,712,0,35,3,4
3,43,36,1,1,12,712,0,35,3,4
3,51,36,1,1,12,712,0,35,3,4
3,36,36,1,1,12,712,0,35,3,4
3,45,36,1,1,12,712,0,35,3,4
3,53,36,1,1,12,712,0,35,3,4
3,46,36,1,1,12,712,0,35,3,4
3,45,36,1,1,12,712,0,35,3,4
3,39,36,1,1,12,712,0,35,3,4
3,64,36,1,1,12,712,0,35,3,4
3,54,36,1,1,12,712,0,35,3,4
4,35,24,4,0,1,385,0,23,7,2
4,38,32,4,0,1,385,0,31,7,3
4,-27,40,4,0,1,385,0,39,7,4
4,-49,23,4,0,1,385,0,22,6,2
4,44,13,4,0,1,385,0,12,4,1
4,45,13,4,0,1,385,0,12,4,1
4,37,13,4,0,1,385,0,12,4,1
4,35,5,4,0,1,385,0,4,4,0
4,-50,11,4,0,1,385,0,10,2,1
4,-49,4,4,0,1,385,0,3,3,0
4,-22,37,4,0,1,385,0,36,4,4
4,6,15,4,0,1,385,0,14,6,1
4,-8,7,4,0,1,385,0,6,6,0
4,-65,16,4,0,1,385,0,15,7,1
4,48,14,4,0,1,385,0,13,5,1
4,-15,6,4,0,1,385,0,5,5,0
4,51,14,4,0,1,385,0,13,5,1
4,51,14,4,0,1,385,0,13,5,1
4,48,14,4,0,1,385,0,13,5,1
4,52,14,4,0,1,385,0,13,5,1
4,-15,31,4,0,1,385,0,30,6,3
4,49,54,4,0,1,385,0,53,5,6
4,48,54,4,0,1,385,0,53,5,6
4,51,54,4,0,1,385,0,53,5,6
4,47,54,4,0,1,385,0,53,5,6
4,-41,24,5,1,2,4467,0,23,7,2
4,-6,32,5,1,2,4467,0,31,7,3
4,32,28,5,1,2,4467,0,27,3,3
4,-35,20,5,1,2,4467,0,19,3,2
4,-6,43,5,1,2,4467,0,42,2,5
4,227,54,5,1,2,4467,1,53,5,6
4,253,54,5,1,2,4467,1,53,5,6
4,233,54,5,1,2,4467,1,53,5,6
4,245,54,5,1,2,4467,1,53,5,6
4,252,54,5,1,2,4467,1,53,5,6
4,244,54,5,1,2,4467,1,53,5,6
4,230,54,5,1,2,4467,1,53,5,6
4,251,54,5,1,2,4467,1,53,5,6
4,232,54,5,1,2,4467,1,53,5,6
4,230,54,5,1,2,4467,1,53,5,6
4,251,54,5,1,2,4467,1,53,5,6
4,256,54,5,1,2,4467,1,53,5,6
4,241,54,5,1,2,4467,1,53,5,6
4,253,54,5,1,2,4467,1,53,5,6
4,230,54,5,1,2,4467,1,53,5,6
4,229,54,5,1,2,4467,1,53,5,6
4,237,54,5,1,2,4467,1,53,5,6
4,-51,62,5,1,2,4467,0,61,5,7
4,246,54,5,1,2,4467,1,53,5,6
4,234,54,5,1,2,4467,1,53,5,6
4,71,28,3,0,3,972,0,27,3,3
4,8,46,3,0,3,972,0,45,5,5
4,-42,22,3,0,3,972,0,21,5,2
4,48,18,3,0,3,972,0,17,1,2
4,42,28,3,0,3,972,0,27,3,3
4,42,28,3,0,3,972,0,27,3,3
4,49,42,3,0,3,972,0,41,1,5
4,50,42,3,0,3,972,0,41,1,5
4,50,42,3,0,3,972,0,41,1,5
4,50,42,3,0,3,972,0,41,1,5
4,50,42,3,0,3,972,0,41,1,5
4,-49,52,3,0,3,972,0,51,3,6
4,49,34,3,0,3,972,0,33,1,4
4,47,34,3,0,3,972,0,33,1,4
4,56,34,3,0,3,972,0,33,1,4
4,49,34,3,0,3,972,0,33,1,4
4,33,28,3,0,3,972,0,27,3,3
4,67,28,3,0,3,972,0,27,3,3
4,50,42,3,0,3,972,0,41,1,5
4,50,42,3,0,3,972,0,41,1,5
4,48,42,3,0,3,972,0,41,1,5
4,49,42,3,0,3,972,0,41,1,5
4,4,7,3,0,3,972,0,6,6,0
4,49,42,3,0,3,972,0,41,1,5
4,52,34,3,0,3,972,0,33,1,4
4,17,46,3,0,4,518,0,45,5,5
4,49,54,3,0,4,518,0,53,5,6
4,41,54,3,0,4,518,0,53,5,6
4,51,54,3,0,4,518,0,53,5,6
4,54,54,3,0,4,518,0,53,5,6
4,-6,60,3,0,4,518,0,59,3,7
4,22,44,3,0,4,518,0,43,3,5
4,24,44,3,0,4,518,0,43,3,5
4,29,44,3,0,4,518,0,43,3,5
4,40,44,3,0,4,518,0,43,3,5
4,38,44,3,0,4,518,0,43,3,5
4,-34,29,3,0,4,518,0,28,4,3
4,20,35,3,0,4,518,0,34,2,4
4,21,35,3,0,4,518,0,34,2,4
4,20,35,3,0,4,518,0,34,2,4
4,21,35,3,0,4,518,0,34,2,4
4,19,35,3,0,4,518,0,34,2,4
4,24,44,3,0,4,518,0,43,3,5
4,-40,32,3,0,4,518,0,31,7,3
4,-7,14,3,0,4,518,0,13,5,1
4,15,4,3,0,4,518,0,3,3,0
4,61,4,3,0,4,518,0,3,3,0
4,40,4,3,0,4,518,0,3,3,0
4,33,4,3,0,4,518,0,3,3,0
4,-34,17,3,0,4,518,0,16,0,2
4,13,37,2,0,5,507,0,36,4,4
4,37,30,2,0,5,507,0,29,5,3
4,35,30,2,0,5,507,0,29,5,3
4,20,47,2,0,5,507,0,46,6,5
4,9,47,2,0,5,507,0,46,6,5
4,34,55,2,0,5,507,0,54,6,6
4,49,55,2,0,5,507,0,54,6,6
4,44,55,2,0,5,507,0,54,6,6
4,-24,26,2,0,5,507,0,25,1,3
4,24,15,2,0,5,507,0,14,6,1
4,11,15,2,0,5,507,0,14,6,1
4,23,3,2,0,5,507,0,2,2,0
4,9,51,2,0,5,507,0,50,2,6
4,40,45,2,0,5,507,0,44,4,5
4,24,45,2,0,5,507,0,44,4,5
4,31,45,2,0,5,507,0,44,4,5
4,13,49,2,0,5,507,0,48,0,6
4,16,35,2,0,5,507,0,34,2,4
4,-45,24,2,0,5,507,0,23,7,2
4,-24,20,2,0,5,507,0,19,3,2
4,38,45,2,0,5,507,0,44,4,5
4,35,55,2,0,5,507,0,54,6,6
4,28,55,2,0,5,507,0,54,6,6
4,24,55,2,0,5,507,0,54,6,6
4,43,55,2,0,5,507,0,54,6,6
4,24,38,1,1,6,731,0,37,5,4
4,-21,46,1,1,6,731,0,45,5,5
4,-19,20,1,1,6,731,0,19,3,2
4,44,24,1,1,6,731,0,23,7,2
4,33,24,1,1,6,731,0,23,7,2
4,26,24,1,1,6,731,0,23,7,2
4,38,4,1,1,6,731,0,3,3,0
4,64,4,1,1,6,731,0,3,3,0
4,57,4,1,1,6,731,0,3,3,0
4,58,4,1,1,6,731,0,3,3,0
4,-45,35,1,1,6,731,0,34,2,4
4,-50,10,1,1,6,731,0,9,1,1
4,-20,15,1,1,6,731,0,14,6,1
4,-56,7,1,1,6,731,0,6,6,0
4,33,4,1,1,6,731,0,3,3,0
4,54,4,1,1,6,731,0,3,3,0
4,70,4,1,1,6,731,0,3,3,0
4,68,4,1,1,6,731,0,3,3,0
4,71,4,1,1,6,731,0,3,3,0
4,49,4,1,1,6,731,0,3,3,0
4,55,4,1,1,6,731,0,3,3,0
4,55,4,1,1,6,731,0,3,3,0
4,29,4,1,1,6,731,0,3,3,0
4,64,4,1,1,6,731,0,3,3,0
4,50,4,1,1,6,731,0,3,3,0
4,-49,32,2,0,7,883,0,31,7,3
4,-31,36,2,0,7,883,0,35,3,4
4,54,21,2,0,7,883,0,20,4,2
4,48,21,2,0,7,883,0,20,4,2
4,55,21,2,0,7,883,0,20,4,2
4,56,21,2,0,7,883,0,20,4,2
4,43,21,2,0,7,883,0,20,4,2
4,52,21,2,0,7,883,0,20,4,2
4,53,21,2,0,7,883,0,20,4,2
4,41,21,2,0,7,883,0,20,4,2
4,-22,26,2,0,7,883,0,25,1,3
4,-31,63,2,0,7,883,0,62,6,7
4,48,53,2,0,7,883,0,52,4,6
4,48,53,2,0,7,883,0,52,4,6
4,52,53,2,0,7,883,0,52,4,6
4,51,53,2,0,7,883,0,52,4,6
4,49,53,2,0,7,883,0,52,4,6
4,37,43,2,0,7,883,0,42,2,5
4,52,53,2,0,7,883,0,52,4,6
4,50,53,2,0,7,883,0,52,4,6
4,50,53,2,0,7,883,0,52,4,6
4,48,53,2,0,7,883,0,52,4,6
4,49,53,2,0,7,883,0,52,4,6
4,49,53,2,0,7,883,0,52,4,6
4,31,16,2,0,7,883,0,15,7,1
4,-1,29,1,0,8,1082,0,28,4,3
4,13,55,1,0,8,1082,0,54,6,6
4,34,55,1,0,8,1082,0,54,6,6
4,12,42,1,0,8,1082,0,41,1,5
4,64,23,1,0,8,1082,0,22,6,2
4,37,23,1,0,8,1082,0,22,6,2
4,36,23,1,0,8,1082,0,22,6,2
4,41,23,1,0,8,1082,0,22,6,2
4,12,7,1,0,8,1082,0,6,6,0
4,50,23,1,0,8,1082,0,22,6,2
4,49,23,1,0,8,1082,0,22,6,2
4,59,23,1,0,8,1082,0,22,6,2
4,55,23,1,0,8,1082,0,22,6,2
4,50,23,1,0,8,1082,0,22,6,2
4,37,23,1,0,8,1082,0,22,6,2
4,52,23,1,0,8,1082,0,22,6,2
4,41,23,1,0,8,1082,0,22,6,2
4,63,23,1,0,8,1082,0,22,6,2
4,57,23,1,0,8,1082,0,22,6,2
4,61,23,1,0,8,1082,0,22,6,2
4,50,23,1,0,8,1082,0,22,6,2
4,61,23,1,0,8,1082,0,22,6,2
4,47,23,1,0,8,1082,0,22,6,2
4,60,23,1,0,8,1082,0,22,6,2
4,42,23,1,0,8,1082,0,22,6,2
4,-36,20,5,1,9,4479,0,19,3,2
4,-7,56,5,1,9,4479,0,55,7,6
4,23,27,5,1,9,4479,0,26,2,3
4,-31,23,5,1,9,4479,0,22,6,2
4,36,45,5,1,9,4479,0,44,4,5
4,27,44,5,1,9,4479,0,43,3,5
4,6,41,5,1,9,4479,0,40,0,5
4,254,4,5,1,9,4479,1,3,3,0
4,227,4,5,1,9,4479,1,3,3,0
4,271,4,5,1,9,4479,1,3,3,0
4,258,4,5,1,9,4479,1,3,3,0
4,227,4,5,1,9,4479,1,3,3,0
4,273,4,5,1,9,4479,1,3,3,0
4,228,4,5,1,9,4479,1,3,3,0
4,262,4,5,1,9,4479,1,3,3,0
4,260,4,5,1,9,4479,1,3,3,0
4,258,4,5,1,9,4479,1,3,3,0
4,268,4,5,1,9,4479,1,3,3,0
4,236,4,5,1,9,4479,1,3,3,0
4,263,4,5,1,9,4479,1,3,3,0
4,249,4,5,1,9,4479,1,3,3,0
4,226,4,5,1,9,4479,1,3,3,0
4,228,4,5,1,9,4479,1,3,3,0
4,240,4,5,1,9,4479,1,3,3,0
4,233,4,5,1,9,4479,1,3,3,0
4,-3,8,4,1,10,5981,0,7,7,0
4,-38,35,4,1,10,5981,0,34,2,4
4,264,21,4,1,10,5981,1,20,4,2
4,268,21,4,1,10,5981,1,20,4,2
4,250,21,4,1,10,5981,1,20,4,2
4,271,21,4,1,10,5981,1,20,4,2
4,259,21,4,1,10,5981,1,20,4,2
4,273,21,4,1,10,5981,1,20,4,2
4,265,21,4,1,10,5981,1,20,4,2
4,261,21,4,1,10,5981,1,20,4,2
4,261,21,4,1,10,5981,1,20,4,2
4,270,21,4,1,10,5981,1,20,4,2
4,251,21,4,1,10,5981,1,20,4,2
4,259,21,4,1,10,5981,1,20,4,2
4,270,21,4,1,10,5981,1,20,4,2
4,256,21,4,1,10,5981,1,20,4,2
4,268,21,4,1,10,5981,1,20,4,2
4,250,21,4,1,10,5981,1,20,4,2
4,260,21,4,1,10,5981,1,20,4,2
4,267,21,4,1,10,5981,1,20,4,2
4,249,21,4,1,10,5981,1,20,4,2
4,258,21,4,1,10,5981,1,20,4,2
4,265,21,4,1,10,5981,1,20,4,2
4,258,21,4,1,10,5981,1,20,4,2
4,269,21,4,1,10,5981,1,20,4,2
4,-15,29,6,1,11,5564,0,28,4,3
4,6,11,6,1,11,5564,0,10,2,1
4,245,10,6,1,11,5564,1,9,1,1
4,239,10,6,1,11,5564,1,9,1,1
4,247,10,6,1,11,5564,1,9,1,1
4,250,10,6,1,11,5564,1,9,1,1
4,248,10,6,1,11,5564,1,9,1,1
4,236,10,6,1,11,5564,1,9,1,1
4,254,10,6,1,11,5564,1,9,1,1
4,233,10,6,1,11,5564,1,9,1,1
4,241,10,6,1,11,5564,1,9,1,1
4,231,10,6,1,11,5564,1,9,1,1
4,252,10,6,1,11,5564,1,9,1,1
4,245,10,6,1,11,5564,1,9,1,1
4,255,10,6,1,11,5564,1,9,1,1
4,247,10,6,1,11,5564,1,9,1,1
4,229,10,6,1,11,5564,1,9,1,1
4,243,10,6,1,11,5564,1,9,1,1
4,238,10,6,1,11,5564,1,9,1,1
4,241,10,6,1,11,5564,1,9,1,1
4,256,10,6,1,11,5564,1,9,1,1
4,227,10,6,1,11,5564,1,9,1,1
4,233,10,6,1,11,5564,1,9,1,1
4,234,10,6,1,11,5564,1,9,1,1
4,249,10,6,1,11,5564,1,9,1,1
4,13,15,6,1,12,742,0,14,6,1
4,18,46,6,1,12,742,0,45,5,5
4,8,37,6,1,12,742,0,36,4,4
4,50,27,6,1,12,742,0,26,2,3
4,5,18,6,1,12,742,0,17,1,2
4,-15,5,6,1,12,742,0,4,4,0
4,50,27,6,1,12,742,0,26,2,3
4,52,27,6,1,12,742,0,26,2,3
4,50,27,6,1,12,742,0,26,2,3
4,50,27,6,1,12,742,0,26,2,3
4,48,27,6,1,12,742,0,26,2,3
4,-53,51,6,1,12,742,0,50,2,6
4,-29,56,6,1,12,742,0,55,7,6
4,-58,24,6,1,12,742,0,23,7,2
4,49,27,6,1,12,742,0,26,2,3
4,49,27,6,1,12,742,0,26,2,3
4,51,27,6,1,12,742,0,26,2,3
4,51,27,6,1,12,742,0,26,2,3
4,52,27,6,1,12,742,0,26,2,3
4,49,27,6,1,12,742,0,26,2,3
4,50,27,6,1,12,742,0,26,2,3
4,49,27,6,1,12,742,0,26,2,3
4,52,27,6,1,12,742,0,26,2,3
4,50,27,6,1,12,742,0,26,2,3
4,51,27,6,1,12,742,0,26,2,3
5,0,21,5,1,1,227,0,20,4,2
5,-28,35,5,1,1,227,0,34,2,4
5,56,38,5,1,1,227,0,37,5,4
5,-37,23,5,1,1,227,0,22,6,2
5,-46,46,5,1,1,227,0,45,5,5
5,60,38,5,1,1,227,0,37,5,4
5,21,19,5,1,1,227,0,18,2,2
5,2,19,5,1,1,227,0,18,2,2
5,17,19,5,1,1,227,0,18,2,2
5,1,19,5,1,1,227,0,18,2,2
5,-6,19,5,1,1,227,0,18,2,2
5,6,41,5,1,1,227,0,40,0,5
5,23,42,5,1,1,227,0,41,1,5
5,-26,51,5,1,1,227,0,50,2,6
5,-28,51,5,1,1,227,0,50,2,6
5,-25,51,5,1,1,227,0,50,2,6
5,-28,51,5,1,1,227,0,50,2,6
5,58,45,5,1,1,227,0,44,4,5
5,34,28,5,1,1,227,0,27,3,3
5,15,29,5,1,1,227,0,28,4,3
