Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64de289c053956af6bc3d883,615200800c7a074171c4968d,APPROVED,2023-08-17T14:03:11.723000Z,2023-08-17T14:18:55.616000Z,2023-08-17T17:32:29.948000,2023-08-17T14:18:57.534842Z,944,C6VEY6VR,3093,56,Female,White,Kenya,United States,United States,English,No,Full-Time
64de28a211e8a7c20210a4e2,56435b83942576000a66eb5d,APPROVED,2023-08-17T14:03:17.789000Z,2023-08-17T14:14:51.140000Z,2023-08-17T17:32:35.379000,2023-08-17T14:14:51.879330Z,694,C6VEY6VR,5294,44,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de28b7744480f8f655b825,5dd343f19595a13585492c99,APPROVED,2023-08-17T14:03:41.778000Z,2023-08-17T14:18:14.119000Z,2023-08-17T17:32:30.087000,2023-08-17T14:18:14.651316Z,873,C6VEY6VR,866,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de28bb11e8a7c20210a4eb,60d1af27fbac62dfb9687c96,APPROVED,2023-08-17T14:07:42.009000Z,2023-08-17T14:22:34.244000Z,2023-08-17T17:32:30.232000,2023-08-17T14:22:44.484349Z,893,C6VEY6VR,370,22,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de28db032fc1ea4d74da5f,60e792f25e9ab875f9605cf5,APPROVED,2023-08-17T14:04:17.225000Z,2023-08-17T14:18:04.269000Z,2023-08-17T17:32:30.377000,2023-08-17T14:18:05.167459Z,828,C6VEY6VR,2448,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64de28fc2ea6710942ae5501,5dc1d16946c7ba134f6626bc,APPROVED,2023-08-17T14:05:40.539000Z,2023-08-17T14:55:11.784000Z,2023-08-17T17:32:35.519000,2023-08-17T14:55:12.632003Z,2972,C6VEY6VR,2028,34,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de292f7c4be1b5f882a5c5,5dd74005794e106ec44df770,APPROVED,2023-08-17T14:05:38.248000Z,2023-08-17T14:18:52.327000Z,2023-08-17T17:32:35.718000,2023-08-17T14:18:53.776859Z,795,C6VEY6VR,1817,35,Male,White,United States,United States,United States,English,No,Part-Time
64de2ebf4fef88cfce7b246e,559e82dffdf99b7a9a124180,APPROVED,2023-08-17T14:29:35.468000Z,2023-08-17T14:52:26.140000Z,2023-08-17T17:32:30.515000,2023-08-17T14:52:26.868330Z,1371,C6VEY6VR,998,47,Female,White,United States,United States,United States,English,No,Full-Time
64de3283c697d557ff1b34cf,5ac440da9534ba0001c736da,APPROVED,2023-08-17T14:45:30.281000Z,2023-08-17T15:00:00.007000Z,2023-08-17T17:32:35.870000,2023-08-17T15:00:00.594389Z,870,C6VEY6VR,5419,42,Male,White,United States,United States,United States,English,No,Full-Time
64de3991df73ef9d82eddaba,628f9ef985fa6d3dc816672c,APPROVED,2023-08-17T15:18:14.182000Z,2023-08-17T15:37:24.734000Z,2023-08-17T17:32:36.020000,2023-08-17T15:37:25.713294Z,1151,C6VEY6VR,2016,31,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
