playerNr,groupNr,subjectNr,period,check,prolificID,orderEnvs1,orderEnvs2,orderEnvs3,counter1,counter2,counter3,orderRounds,thisRound,treatment,gemPresent,socialInfo,points,refreshTaskCount,clickedCells,totalPoints,thisEnv,consent,rnd_decI,counterEnv1ng,qR1,qR2,qR3,newvar,strategy,general,age,gender,time_check,time_welcome,time_consent,time_i1,time_i2,time_i3,time_i4,time_i5,time_i6,time_i7,time_i8,time_i9,time_i10,time_iend,time_quiz,time_play.(old),time_play,time_break,time_Questionnaire,time_end,time_376482
36,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,NA,1,"31,27,38,14,9,41,41,41,41,62,58,9,9,9,9,9,9,9,9,9,9,9,9,9,9","-41,-37,11,-20,6,8,-9,-7,37,55,51,1,-14,-1,-21,-20,-8,41,14,23,40,42,-50,-30,-43",NA,"53,28,32,47,39,39,42,18,23,5,64,51,51,51,51,51,51,14,19,33,59,12,17,17,45",28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
36,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195,NA,0,"64,57,8,8,8,21,21,21,21,21,21,21,18,18,18,18,18,21,21,21,21,21,21,21,21","40,-17,-36,-2,-28,27,49,-4,43,14,39,-53,-48,-48,37,-8,-18,31,16,50,-9,21,-28,-19,16",NA,"47,10,53,23,34,20,45,50,22,5,63,43,43,43,31,12,8,56,5,17,60,57,37,27,5",65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599,NA,0,"22,35,45,19,15,50,51,43,34,25,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","36,-39,59,7,8,-35,12,28,-42,-53,-43,-51,-11,39,1,9,-36,-1,20,47,-14,48,14,18,-34",NA,"56,18,37,24,24,6,46,50,52,52,52,12,31,45,62,62,14,21,36,35,34,43,60,47,16",-13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,921,NA,0,"61,27,31,38,39,47,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","27,-27,-23,6,-21,22,-40,29,-23,-8,-21,16,31,-6,0,14,28,-12,49,31,5,-12,-37,13,58",NA,"40,61,51,43,44,52,54,45,37,29,36,11,12,15,43,43,56,13,2,42,57,31,25,6,24",99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,1,"28,50,30,53,51,45,21,17,35,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60","-51,0,-15,-17,3,-1,1,11,51,43,-3,-1,256,-25,-44,-59,20,50,8,9,8,-7,-40,-51,-52",NA,"30,51,51,51,46,53,46,46,20,6,48,55,60,1,13,36,23,16,33,33,49,39,10,27,27",94,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244,NA,1,"27,4,39,49,49,49,49,49,49,49,49,49,14,17,53,7,53,53,53,49,49,49,49,49,49","-36,8,-30,16,48,-21,243,9,5,5,-7,-12,10,50,11,21,21,18,35,55,-42,-52,7,8,32",NA,"29,51,51,51,53,1,46,51,51,51,51,51,51,57,33,16,4,33,63,32,19,35,26,26,49",402,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"1912,1625,332,1899,1639,1177,1650,921,254,868,343,2195",1912,0,1,"45,54,46,47,48,55,39,38,30,37,53,61,52,60,60,60,60,60,60,60,60,60,60,60,60","19,4,-1,8,33,16,-10,23,51,-53,34,25,48,26,268,-7,-13,246,247,261,248,245,3,42,42",0,"4,45,54,17,17,4,55,23,20,36,50,8,8,8,60,39,19,60,60,60,60,60,46,59,59",1805,7,0,11,0,3,2,2,2,NA,NA,NA,NA,13,123,172,154,17,6,7,8,6,33,9,9,7,23,18,NA,NA,NA,NA,NA,NA
37,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625,NA,1,"11,34,54,44,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","56,-37,20,38,42,0,-49,245,244,259,261,258,252,243,256,-2,7,269,260,249,270,265,14,-51,268",NA,"36,14,35,54,59,22,5,21,21,21,21,21,21,21,21,38,19,21,21,21,21,21,16,41,21",3637,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,1,"28,14,10,10,10,10,10,10,53,30,43,26,26,12,63,63,63,63,63,63,63,63,63,63,63","-23,46,53,61,39,57,16,20,23,23,-50,40,34,55,20,48,22,22,-43,13,51,50,51,38,39",NA,"15,26,26,11,11,11,45,28,28,54,63,54,45,27,28,64,28,28,13,51,64,64,64,58,58",705,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,0,"8,57,64,1,37,36,28,29,43,44,35,52,45,45,45,48,31,31,36,36,36,36,36,36,36","-31,11,36,-27,21,4,-48,-3,-22,-49,-44,-2,22,22,-52,15,-21,43,30,-8,42,52,57,48,52",NA,"2,36,22,6,47,38,20,49,30,62,16,36,1,1,46,8,59,32,32,26,37,37,37,37,37",148,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639,NA,1,"16,41,5,9,9,9,9,9,9,16,16,16,16,16,16,45,20,1,7,16,16,39,60,35,16","17,-41,240,232,254,233,21,229,235,47,39,244,242,50,49,48,-16,11,8,-35,19,51,235,255,235",NA,"63,1,23,23,23,23,9,23,23,9,35,23,23,16,16,16,41,4,61,7,51,16,23,23,23",2902,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177,NA,1,"63,63,22,22,44,35,58,54,54,54,54,54,37,38,38,38,38,38,38,48,20,19,27,27,27","14,-51,36,37,55,57,-20,-43,51,50,37,35,36,-11,41,45,65,57,46,23,48,6,-46,-3,-9",NA,"43,10,63,63,15,15,20,8,57,57,54,54,54,25,38,38,38,38,38,4,32,52,35,22,1",556,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","16,-6,44,49,256,269,255,263,254,248,23,52,2,51,-23,-57,242,243,263,8,49,-26,-45,-55,-47",NA,"6,57,10,10,40,40,40,40,40,40,16,35,22,35,4,62,40,40,40,51,35,7,56,37,19",2328,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
37,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,921,NA,0,"61,27,31,38,39,47,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","-9,51,51,-54,-11,-15,-48,31,-7,-15,15,-3,35,67,74,69,27,26,-48,-12,57,46,59,26,54",NA,"15,50,10,55,37,20,48,8,1,61,43,43,10,10,12,12,12,12,39,33,12,12,12,4,24",466,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,0,"31,29,44,44,44,44,47,47,6,19,19,19,19,44,44,44,44,44,44,44,44,44,44,44,44","47,-34,-22,-52,17,20,23,43,47,35,-21,38,20,47,-8,39,36,31,-22,35,-54,23,31,29,-44",NA,"55,27,10,57,60,63,45,55,55,58,33,58,63,45,22,4,45,45,32,56,40,36,45,50,15",304,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,NA,1,"31,27,38,14,9,41,41,41,41,62,58,9,9,9,9,9,9,9,9,9,9,9,9,9,9","-37,50,21,13,-51,38,45,-28,-4,-34,-56,15,-33,-7,-53,71,63,-7,10,3,248,261,256,253,9",NA,"1,63,63,15,50,10,5,53,42,28,8,59,57,38,55,10,10,25,19,19,22,22,22,22,39",1046,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,NA,1,"28,64,40,41,13,8,40,40,40,40,40,40,25,51,44,58,57,57,57,57,57,57,57,57,58","-2,11,246,257,255,289,250,241,250,-3,48,54,41,45,-43,-20,-30,35,35,245,274,44,35,-6,28",NA,"15,29,58,58,58,58,46,46,46,18,41,41,41,41,12,60,31,1,1,58,58,57,57,43,40",2579,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195,NA,0,"64,57,8,8,8,21,21,21,21,21,21,21,18,18,18,18,18,21,21,21,21,21,21,21,21","-28,-23,-21,-26,6,23,-9,-1,42,59,45,7,-36,17,3,22,44,23,34,-45,-37,-2,51,-50,44",NA,"8,40,64,34,14,9,60,49,22,22,22,11,53,11,11,11,19,19,19,37,43,12,22,6,46",142,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"2195,376,468,905,408,800,795,332,1650,254,1244,335",2195,0,0,"64,57,8,8,8,21,21,21,21,21,21,21,18,18,18,18,18,21,21,21,21,21,21,21,21","13,22,-21,-21,29,2,18,47,-41,-58,-51,0,-31,-20,52,45,11,7,-57,-60,59,0,46,45,45",0,"36,36,1,1,9,9,9,22,43,43,43,52,52,52,54,19,38,39,61,41,22,19,22,22,22",81,2,0,1,0,3,2,2,2,NA,NA,NA,NA,16,11,12,38,73,11,17,22,10,45,16,127,29,12,42,NA,NA,NA,NA,NA,NA
38,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,NA,1,"30,30,30,30,30,30,28,19,19,19,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36","-20,22,6,23,68,-55,-46,17,-20,-2,41,22,49,51,-51,51,-42,50,49,49,50,34,-9,48,51",NA,"29,31,52,31,10,36,36,46,29,20,14,20,37,37,40,37,53,37,37,37,37,49,34,37,37",436,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,NA,1,"6,54,46,45,28,28,28,51,28,28,25,41,35,34,42,42,42,42,28,28,28,28,28,42,42","-3,33,9,32,-45,54,45,59,23,-33,41,-40,50,1,-13,47,60,46,50,59,44,41,57,41,27",NA,"41,46,6,54,32,28,28,28,51,1,28,25,28,35,34,28,28,42,42,28,28,28,28,28,42",685,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,NA,1,"37,37,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","252,1,58,9,30,57,0,15,22,36,0,-58,58,270,266,244,260,253,261,256,264,247,253,247,243",NA,"21,38,36,38,16,3,18,26,35,50,53,55,54,21,21,21,21,21,21,21,21,21,21,21,21",3544,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,NA,0,"24,45,8,15,22,29,1,10,57,33,25,13,6,48,55,6,6,6,6,6,6,6,6,6,6","37,-24,-9,-57,45,46,23,-28,22,30,-34,-23,19,-49,-2,34,36,36,53,58,50,58,57,58,42",NA,"29,51,25,46,15,15,15,30,23,11,2,5,44,62,39,29,29,29,7,7,7,7,7,7,7",478,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,0,"36,35,34,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","29,-18,-20,-21,-35,-40,-34,24,69,65,33,38,-44,9,71,29,57,50,41,36,35,43,36,71,53",NA,"8,28,37,51,25,19,13,23,12,12,12,46,55,62,12,12,12,12,12,12,12,12,12,12,12",577,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,NA,1,"27,27,27,27,27,27,27,27,27,27,22,30,46,46,22,45,45,45,45,45,45,45,45,45,45","48,28,37,32,-53,16,-37,-17,246,233,240,246,246,-35,-2,233,250,242,236,233,247,235,236,242,244",NA,"8,8,8,8,28,29,28,22,46,46,46,46,46,31,47,46,46,46,46,46,46,46,46,46,46",3626,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
38,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,1,"28,14,10,10,10,10,10,10,53,30,43,26,26,12,63,63,63,63,63,63,63,63,63,63,63","7,-12,33,-20,47,46,37,45,32,-40,-60,-9,34,28,45,37,49,50,49,50,52,50,50,48,49",NA,"51,37,29,15,11,11,11,34,34,47,31,44,54,19,27,27,64,64,64,64,64,64,64,64,64",697,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","-49,-49,-21,17,-12,-39,-61,-6,-12,253,256,48,258,259,250,259,268,243,253,249,268,247,270,259,269",NA,"19,44,23,36,38,53,50,13,7,40,40,35,40,40,40,40,40,40,40,40,40,40,40,40,40",3677,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,0,"31,29,44,44,44,44,47,47,6,19,19,19,19,44,44,44,44,44,44,44,44,44,44,44,44","8,20,-7,-37,-12,36,24,-6,-21,-28,-20,10,54,45,45,58,47,44,43,21,10,-51,-3,46,53",NA,"48,36,32,30,11,45,45,51,26,6,7,47,55,55,55,55,55,55,55,1,41,57,62,55,55",379,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244,NA,1,"27,4,39,49,49,49,49,49,49,49,49,49,14,17,53,7,53,53,53,49,49,49,49,49,49","51,48,49,52,51,52,49,21,-5,-39,53,59,51,48,48,52,51,-3,58,60,60,42,45,57,40",NA,"36,36,36,36,36,36,36,49,44,19,40,40,40,40,40,40,40,7,40,40,40,40,40,40,40",1050,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,1,"28,50,30,53,51,45,21,17,35,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60","50,50,51,49,51,51,49,49,49,51,52,52,49,21,-10,-27,49,50,52,48,51,267,257,261,265",NA,"40,40,40,40,40,40,40,40,40,40,40,40,40,8,1,64,40,40,40,40,40,60,60,60,60",1937,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"1912,2195,332,905,800,343,1599,1650,468,1244,1899,376",1912,0,1,"45,54,46,47,48,55,39,38,30,37,53,61,52,60,60,60,60,60,60,60,60,60,60,60,60","-29,262,-9,23,-13,-17,25,5,-11,-56,-34,-44,-52,-57,-1,28,-34,-19,-7,-36,59,59,-21,36,35",0,"1,57,1,8,64,64,8,28,37,36,29,36,36,36,28,42,14,19,55,14,52,4,32,25,25",92,7,0,2,0,3,2,2,2,NA,NA,NA,NA,13,50,34,25,21,7,15,16,12,24,10,27,11,66,23,NA,NA,NA,NA,NA,NA
39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195,NA,0,"64,57,8,8,8,21,21,21,21,21,21,21,18,18,18,18,18,21,21,21,21,21,21,21,21","-21,-12,-36,21,13,49,-51,49,50,0,-6,5,45,39,48,-52,-53,19,28,-21,-30,13,46,25,16",NA,"1,8,64,57,28,45,33,22,22,11,11,11,22,19,54,43,43,38,38,35,27,29,22,38,36",184,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,1,"28,14,10,10,10,10,10,10,53,30,43,26,26,12,63,63,63,63,63,63,63,63,63,63,63","-42,-20,50,2,-2,-21,23,51,51,-55,-46,-31,-4,34,-11,-42,-51,32,-30,-43,1,43,-59,-1,43",NA,"1,8,64,57,57,57,28,26,53,60,13,38,35,48,17,24,41,29,52,36,51,11,37,22,4",-128,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,NA,1,"37,37,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","-21,-26,-67,-49,50,33,56,-15,253,259,250,252,49,49,49,-8,-25,-34,-14,24,6,59,-9,11,246",NA,"1,57,64,8,28,29,36,37,21,21,21,21,28,28,28,37,37,37,37,45,20,44,30,38,21",1378,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,0,"36,35,34,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","-23,62,-15,-34,-14,-27,24,-5,1,43,-47,68,58,68,-34,47,-21,37,-35,-35,-52,66,42,-29,6",NA,"28,10,37,35,36,29,8,1,57,12,64,12,12,12,27,6,61,32,25,41,48,12,4,60,62",151,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,NA,1,"28,64,40,41,13,8,40,40,40,40,40,40,25,51,44,58,57,57,57,57,57,57,57,57,58","34,-1,37,23,25,42,-35,-65,57,26,42,48,-10,22,34,-23,18,-10,-50,245,235,242,51,35,30",NA,"1,29,57,64,36,8,37,28,25,40,24,41,48,17,11,14,59,62,52,46,46,46,35,50,21",1052,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599,NA,0,"22,35,45,19,15,50,51,43,34,25,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","21,-50,24,23,25,12,47,-42,-47,47,-14,18,49,-1,41,57,-60,-45,38,20,45,60,51,-56,24",NA,"1,57,8,36,20,64,29,54,33,4,10,46,43,61,37,35,28,15,39,17,35,35,13,52,50",287,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
39,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","28,-29,262,-12,4,-27,28,9,-57,-8,-15,-53,25,21,27,-22,51,-17,27,30,-29,49,-50,37,48",NA,"1,57,64,38,36,8,55,63,56,29,28,37,17,16,41,4,10,23,14,59,27,35,20,52,35",327,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,NA,1,"6,54,46,45,28,28,28,51,28,28,25,41,35,34,42,42,42,42,28,28,28,28,28,42,42","-45,-21,-51,-50,57,49,38,-14,16,-30,235,46,-13,-51,-35,-52,-7,-27,4,6,-46,-50,48,59,29",NA,"1,8,64,57,28,29,37,36,51,11,23,54,41,48,18,5,43,25,14,61,32,3,28,28,9",95,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244,NA,1,"27,4,39,49,49,49,49,49,49,49,49,49,14,17,53,7,53,53,53,49,49,49,49,49,49","-23,-41,-40,49,-16,-36,-23,49,-49,-43,7,254,46,26,23,-3,7,-29,33,-40,0,-7,-38,30,-49",NA,"1,8,64,57,28,29,37,36,10,50,22,46,32,61,4,25,41,48,53,19,14,12,34,39,6",87,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,0,"8,57,64,1,37,36,28,29,43,44,35,52,45,45,45,48,31,31,36,36,36,36,36,36,36","23,12,-22,18,26,35,44,3,-18,8,9,-28,44,-43,-7,-45,-9,-23,32,48,22,-6,15,2,-34",NA,"1,8,64,57,28,29,37,36,17,33,50,54,32,48,3,6,60,59,11,13,23,26,43,39,52",106,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,NA,1,"30,30,30,30,30,30,28,19,19,19,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36","-59,-39,50,-29,-35,-21,48,-14,68,-15,-35,55,17,-13,16,249,6,9,-59,22,-27,-73,20,51,7",NA,"1,8,64,57,28,29,37,36,10,25,42,59,61,6,15,22,39,46,55,32,48,26,41,37,52",199,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"1650,343,254,905,1244,1434,1912,408,921,2195,376,1639",0,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,921,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"332,408,504,335,905,1177,1599,838,795,800,868,1639",332,0,1,"28,14,10,10,10,10,10,10,53,30,43,26,26,12,63,63,63,63,63,63,63,63,63,63,63","36,64,-21,22,-66,10,49,-37,43,-53,54,8,49,-27,31,-29,-3,51,-27,-44,6,16,5,-27,-59",0,"48,27,15,45,50,30,64,10,29,60,39,14,32,36,58,52,35,26,13,38,20,20,14,62,47",51,5,0,4,0,3,2,2,2,NA,NA,NA,NA,18,7,51,30,29,6,32,22,8,10,6,23,24,10,20,NA,NA,NA,NA,NA,NA
