"player","points","cells","env_number","gempresent","round","tot_points","gem","trial","unique_rounds","round_id","cell","x","y","round_gem_found","performance_group_f","performance_group"
149,75,26,5,1,11,1244,0,10,1787,1787,25,1,3,NA,NA,NA
149,60,26,5,1,11,1244,0,11,1787,1787,25,1,3,NA,NA,NA
149,59,26,5,1,11,1244,0,12,1787,1787,25,1,3,NA,NA,NA
149,55,26,5,1,11,1244,0,13,1787,1787,25,1,3,NA,NA,NA
149,27,26,5,1,11,1244,0,14,1787,1787,25,1,3,NA,NA,NA
149,35,26,5,1,11,1244,0,15,1787,1787,25,1,3,NA,NA,NA
149,54,26,5,1,11,1244,0,16,1787,1787,25,1,3,NA,NA,NA
149,53,26,5,1,11,1244,0,17,1787,1787,25,1,3,NA,NA,NA
149,39,26,5,1,11,1244,0,18,1787,1787,25,1,3,NA,NA,NA
149,71,26,5,1,11,1244,0,19,1787,1787,25,1,3,NA,NA,NA
149,36,26,5,1,11,1244,0,20,1787,1787,25,1,3,NA,NA,NA
149,62,26,5,1,11,1244,0,21,1787,1787,25,1,3,NA,NA,NA
149,54,26,5,1,11,1244,0,22,1787,1787,25,1,3,NA,NA,NA
149,55,26,5,1,11,1244,0,23,1787,1787,25,1,3,NA,NA,NA
149,42,26,5,1,11,1244,0,24,1787,1787,25,1,3,NA,NA,NA
149,74,26,5,1,11,1244,0,25,1787,1787,25,1,3,NA,NA,NA
149,48,14,4,0,12,1249,0,1,1788,1788,13,5,1,NA,NA,NA
149,51,14,4,0,12,1249,0,2,1788,1788,13,5,1,NA,NA,NA
149,51,14,4,0,12,1249,0,3,1788,1788,13,5,1,NA,NA,NA
149,51,14,4,0,12,1249,0,4,1788,1788,13,5,1,NA,NA,NA
149,52,14,4,0,12,1249,0,5,1788,1788,13,5,1,NA,NA,NA
149,49,14,4,0,12,1249,0,6,1788,1788,13,5,1,NA,NA,NA
149,48,14,4,0,12,1249,0,7,1788,1788,13,5,1,NA,NA,NA
149,51,14,4,0,12,1249,0,8,1788,1788,13,5,1,NA,NA,NA
149,49,14,4,0,12,1249,0,9,1788,1788,13,5,1,NA,NA,NA
149,51,14,4,0,12,1249,0,10,1788,1788,13,5,1,NA,NA,NA
149,50,14,4,0,12,1249,0,11,1788,1788,13,5,1,NA,NA,NA
149,51,14,4,0,12,1249,0,12,1788,1788,13,5,1,NA,NA,NA
149,51,14,4,0,12,1249,0,13,1788,1788,13,5,1,NA,NA,NA
149,49,14,4,0,12,1249,0,14,1788,1788,13,5,1,NA,NA,NA
149,49,14,4,0,12,1249,0,15,1788,1788,13,5,1,NA,NA,NA
149,50,14,4,0,12,1249,0,16,1788,1788,13,5,1,NA,NA,NA
149,50,14,4,0,12,1249,0,17,1788,1788,13,5,1,NA,NA,NA
149,49,14,4,0,12,1249,0,18,1788,1788,13,5,1,NA,NA,NA
149,49,14,4,0,12,1249,0,19,1788,1788,13,5,1,NA,NA,NA
149,49,14,4,0,12,1249,0,20,1788,1788,13,5,1,NA,NA,NA
149,49,14,4,0,12,1249,0,21,1788,1788,13,5,1,NA,NA,NA
149,50,14,4,0,12,1249,0,22,1788,1788,13,5,1,NA,NA,NA
149,50,14,4,0,12,1249,0,23,1788,1788,13,5,1,NA,NA,NA
149,50,14,4,0,12,1249,0,24,1788,1788,13,5,1,NA,NA,NA
149,52,14,4,0,12,1249,0,25,1788,1788,13,5,1,NA,NA,NA
150,47,31,5,0,1,-55,0,1,1789,1789,30,6,3,NA,NA,NA
150,-51,19,5,0,1,-55,0,2,1789,1789,18,2,2,NA,NA,NA
150,-50,19,5,0,1,-55,0,3,1789,1789,18,2,2,NA,NA,NA
150,8,43,5,0,1,-55,0,4,1789,1789,42,2,5,NA,NA,NA
150,-12,46,5,0,1,-55,0,5,1789,1789,45,5,5,NA,NA,NA
150,29,37,5,0,1,-55,0,6,1789,1789,36,4,4,NA,NA,NA
150,-1,63,5,0,1,-55,0,7,1789,1789,62,6,7,NA,NA,NA
150,17,60,5,0,1,-55,0,8,1789,1789,59,3,7,NA,NA,NA
150,-44,15,5,0,1,-55,0,9,1789,1789,14,6,1,NA,NA,NA
150,-42,13,5,0,1,-55,0,10,1789,1789,12,4,1,NA,NA,NA
150,-27,29,5,0,1,-55,0,11,1789,1789,28,4,3,NA,NA,NA
150,-40,39,5,0,1,-55,0,12,1789,1789,38,6,4,NA,NA,NA
150,29,42,5,0,1,-55,0,13,1789,1789,41,1,5,NA,NA,NA
150,45,26,5,0,1,-55,0,14,1789,1789,25,1,3,NA,NA,NA
150,53,31,5,0,1,-55,0,15,1789,1789,30,6,3,NA,NA,NA
150,18,35,5,0,1,-55,0,16,1789,1789,34,2,4,NA,NA,NA
150,-11,1,5,0,1,-55,0,17,1789,1789,0,0,0,NA,NA,NA
150,-59,47,5,0,1,-55,0,18,1789,1789,46,6,5,NA,NA,NA
150,9,44,5,0,1,-55,0,19,1789,1789,43,3,5,NA,NA,NA
150,-22,58,5,0,1,-55,0,20,1789,1789,57,1,7,NA,NA,NA
150,6,59,5,0,1,-55,0,21,1789,1789,58,2,7,NA,NA,NA
150,-35,53,5,0,1,-55,0,22,1789,1789,52,4,6,NA,NA,NA
150,37,28,5,0,1,-55,0,23,1789,1789,27,3,3,NA,NA,NA
150,20,56,5,0,1,-55,0,24,1789,1789,55,7,6,NA,NA,NA
150,21,22,5,0,1,-55,0,25,1789,1789,21,5,2,NA,NA,NA
150,37,28,5,0,2,887,0,1,1790,1790,27,3,3,NA,NA,NA
150,34,28,5,0,2,887,0,2,1790,1790,27,3,3,NA,NA,NA
150,35,28,5,0,2,887,0,3,1790,1790,27,3,3,NA,NA,NA
150,37,28,5,0,2,887,0,4,1790,1790,27,3,3,NA,NA,NA
150,36,28,5,0,2,887,0,5,1790,1790,27,3,3,NA,NA,NA
150,35,28,5,0,2,887,0,6,1790,1790,27,3,3,NA,NA,NA
150,37,28,5,0,2,887,0,7,1790,1790,27,3,3,NA,NA,NA
150,35,28,5,0,2,887,0,8,1790,1790,27,3,3,NA,NA,NA
150,37,28,5,0,2,887,0,9,1790,1790,27,3,3,NA,NA,NA
150,34,28,5,0,2,887,0,10,1790,1790,27,3,3,NA,NA,NA
150,37,28,5,0,2,887,0,11,1790,1790,27,3,3,NA,NA,NA
150,36,28,5,0,2,887,0,12,1790,1790,27,3,3,NA,NA,NA
150,35,28,5,0,2,887,0,13,1790,1790,27,3,3,NA,NA,NA
150,35,28,5,0,2,887,0,14,1790,1790,27,3,3,NA,NA,NA
150,34,28,5,0,2,887,0,15,1790,1790,27,3,3,NA,NA,NA
150,36,28,5,0,2,887,0,16,1790,1790,27,3,3,NA,NA,NA
150,34,28,5,0,2,887,0,17,1790,1790,27,3,3,NA,NA,NA
150,34,28,5,0,2,887,0,18,1790,1790,27,3,3,NA,NA,NA
150,35,28,5,0,2,887,0,19,1790,1790,27,3,3,NA,NA,NA
150,35,28,5,0,2,887,0,20,1790,1790,27,3,3,NA,NA,NA
150,36,28,5,0,2,887,0,21,1790,1790,27,3,3,NA,NA,NA
150,35,28,5,0,2,887,0,22,1790,1790,27,3,3,NA,NA,NA
150,35,28,5,0,2,887,0,23,1790,1790,27,3,3,NA,NA,NA
150,36,28,5,0,2,887,0,24,1790,1790,27,3,3,NA,NA,NA
150,37,28,5,0,2,887,0,25,1790,1790,27,3,3,NA,NA,NA
150,-20,29,6,1,3,1172,0,1,1791,1791,28,4,3,NA,NA,NA
150,49,35,6,1,3,1172,0,2,1791,1791,34,2,4,NA,NA,NA
150,43,35,6,1,3,1172,0,3,1791,1791,34,2,4,NA,NA,NA
150,59,35,6,1,3,1172,0,4,1791,1791,34,2,4,NA,NA,NA
150,44,35,6,1,3,1172,0,5,1791,1791,34,2,4,NA,NA,NA
150,42,35,6,1,3,1172,0,6,1791,1791,34,2,4,NA,NA,NA
150,59,35,6,1,3,1172,0,7,1791,1791,34,2,4,NA,NA,NA
150,50,35,6,1,3,1172,0,8,1791,1791,34,2,4,NA,NA,NA
150,42,35,6,1,3,1172,0,9,1791,1791,34,2,4,NA,NA,NA
150,53,35,6,1,3,1172,0,10,1791,1791,34,2,4,NA,NA,NA
150,43,35,6,1,3,1172,0,11,1791,1791,34,2,4,NA,NA,NA
150,48,35,6,1,3,1172,0,12,1791,1791,34,2,4,NA,NA,NA
150,60,35,6,1,3,1172,0,13,1791,1791,34,2,4,NA,NA,NA
150,56,35,6,1,3,1172,0,14,1791,1791,34,2,4,NA,NA,NA
150,56,35,6,1,3,1172,0,15,1791,1791,34,2,4,NA,NA,NA
150,49,35,6,1,3,1172,0,16,1791,1791,34,2,4,NA,NA,NA
150,49,35,6,1,3,1172,0,17,1791,1791,34,2,4,NA,NA,NA
150,46,35,6,1,3,1172,0,18,1791,1791,34,2,4,NA,NA,NA
150,47,35,6,1,3,1172,0,19,1791,1791,34,2,4,NA,NA,NA
150,50,35,6,1,3,1172,0,20,1791,1791,34,2,4,NA,NA,NA
150,59,35,6,1,3,1172,0,21,1791,1791,34,2,4,NA,NA,NA
150,46,35,6,1,3,1172,0,22,1791,1791,34,2,4,NA,NA,NA
150,48,35,6,1,3,1172,0,23,1791,1791,34,2,4,NA,NA,NA
150,42,35,6,1,3,1172,0,24,1791,1791,34,2,4,NA,NA,NA
150,52,35,6,1,3,1172,0,25,1791,1791,34,2,4,NA,NA,NA
150,-9,19,1,0,4,727,0,1,1792,1792,18,2,2,NA,NA,NA
150,-25,28,1,0,4,727,0,2,1792,1792,27,3,3,NA,NA,NA
150,-21,43,1,0,4,727,0,3,1792,1792,42,2,5,NA,NA,NA
150,37,31,1,0,4,727,0,4,1792,1792,30,6,3,NA,NA,NA
150,37,31,1,0,4,727,0,5,1792,1792,30,6,3,NA,NA,NA
150,35,31,1,0,4,727,0,6,1792,1792,30,6,3,NA,NA,NA
150,35,31,1,0,4,727,0,7,1792,1792,30,6,3,NA,NA,NA
150,37,31,1,0,4,727,0,8,1792,1792,30,6,3,NA,NA,NA
150,34,31,1,0,4,727,0,9,1792,1792,30,6,3,NA,NA,NA
150,36,31,1,0,4,727,0,10,1792,1792,30,6,3,NA,NA,NA
150,34,31,1,0,4,727,0,11,1792,1792,30,6,3,NA,NA,NA
150,36,31,1,0,4,727,0,12,1792,1792,30,6,3,NA,NA,NA
150,38,31,1,0,4,727,0,13,1792,1792,30,6,3,NA,NA,NA
150,34,31,1,0,4,727,0,14,1792,1792,30,6,3,NA,NA,NA
150,34,31,1,0,4,727,0,15,1792,1792,30,6,3,NA,NA,NA
150,35,31,1,0,4,727,0,16,1792,1792,30,6,3,NA,NA,NA
150,36,31,1,0,4,727,0,17,1792,1792,30,6,3,NA,NA,NA
150,35,31,1,0,4,727,0,18,1792,1792,30,6,3,NA,NA,NA
150,36,31,1,0,4,727,0,19,1792,1792,30,6,3,NA,NA,NA
150,34,31,1,0,4,727,0,20,1792,1792,30,6,3,NA,NA,NA
150,36,31,1,0,4,727,0,21,1792,1792,30,6,3,NA,NA,NA
150,34,31,1,0,4,727,0,22,1792,1792,30,6,3,NA,NA,NA
150,37,31,1,0,4,727,0,23,1792,1792,30,6,3,NA,NA,NA
150,34,31,1,0,4,727,0,24,1792,1792,30,6,3,NA,NA,NA
150,38,31,1,0,4,727,0,25,1792,1792,30,6,3,NA,NA,NA
150,-50,27,3,1,5,989,0,1,1793,1793,26,2,3,NA,NA,NA
150,-31,37,3,1,5,989,0,2,1793,1793,36,4,4,NA,NA,NA
150,-2,14,3,1,5,989,0,3,1793,1793,13,5,1,NA,NA,NA
150,47,23,3,1,5,989,0,4,1793,1793,22,6,2,NA,NA,NA
150,38,23,3,1,5,989,0,5,1793,1793,22,6,2,NA,NA,NA
150,50,23,3,1,5,989,0,6,1793,1793,22,6,2,NA,NA,NA
150,58,23,3,1,5,989,0,7,1793,1793,22,6,2,NA,NA,NA
150,47,23,3,1,5,989,0,8,1793,1793,22,6,2,NA,NA,NA
150,55,23,3,1,5,989,0,9,1793,1793,22,6,2,NA,NA,NA
150,63,23,3,1,5,989,0,10,1793,1793,22,6,2,NA,NA,NA
150,59,23,3,1,5,989,0,11,1793,1793,22,6,2,NA,NA,NA
150,47,23,3,1,5,989,0,12,1793,1793,22,6,2,NA,NA,NA
150,57,23,3,1,5,989,0,13,1793,1793,22,6,2,NA,NA,NA
150,43,23,3,1,5,989,0,14,1793,1793,22,6,2,NA,NA,NA
150,38,23,3,1,5,989,0,15,1793,1793,22,6,2,NA,NA,NA
150,42,23,3,1,5,989,0,16,1793,1793,22,6,2,NA,NA,NA
150,46,23,3,1,5,989,0,17,1793,1793,22,6,2,NA,NA,NA
150,47,23,3,1,5,989,0,18,1793,1793,22,6,2,NA,NA,NA
150,52,23,3,1,5,989,0,19,1793,1793,22,6,2,NA,NA,NA
150,53,23,3,1,5,989,0,20,1793,1793,22,6,2,NA,NA,NA
150,61,23,3,1,5,989,0,21,1793,1793,22,6,2,NA,NA,NA
150,37,23,3,1,5,989,0,22,1793,1793,22,6,2,NA,NA,NA
150,36,23,3,1,5,989,0,23,1793,1793,22,6,2,NA,NA,NA
150,36,23,3,1,5,989,0,24,1793,1793,22,6,2,NA,NA,NA
150,60,23,3,1,5,989,0,25,1793,1793,22,6,2,NA,NA,NA
150,17,8,2,0,6,822,0,1,1794,1794,7,7,0,NA,NA,NA
150,-14,8,2,0,6,822,0,2,1794,1794,7,7,0,NA,NA,NA
150,38,30,2,0,6,822,0,3,1794,1794,29,5,3,NA,NA,NA
150,34,30,2,0,6,822,0,4,1794,1794,29,5,3,NA,NA,NA
150,37,30,2,0,6,822,0,5,1794,1794,29,5,3,NA,NA,NA
150,34,30,2,0,6,822,0,6,1794,1794,29,5,3,NA,NA,NA
150,36,30,2,0,6,822,0,7,1794,1794,29,5,3,NA,NA,NA
150,37,30,2,0,6,822,0,8,1794,1794,29,5,3,NA,NA,NA
150,34,30,2,0,6,822,0,9,1794,1794,29,5,3,NA,NA,NA
150,36,30,2,0,6,822,0,10,1794,1794,29,5,3,NA,NA,NA
150,35,30,2,0,6,822,0,11,1794,1794,29,5,3,NA,NA,NA
150,37,30,2,0,6,822,0,12,1794,1794,29,5,3,NA,NA,NA
150,34,30,2,0,6,822,0,13,1794,1794,29,5,3,NA,NA,NA
150,37,30,2,0,6,822,0,14,1794,1794,29,5,3,NA,NA,NA
150,35,30,2,0,6,822,0,15,1794,1794,29,5,3,NA,NA,NA
150,34,30,2,0,6,822,0,16,1794,1794,29,5,3,NA,NA,NA
150,36,30,2,0,6,822,0,17,1794,1794,29,5,3,NA,NA,NA
150,35,30,2,0,6,822,0,18,1794,1794,29,5,3,NA,NA,NA
150,34,30,2,0,6,822,0,19,1794,1794,29,5,3,NA,NA,NA
150,36,30,2,0,6,822,0,20,1794,1794,29,5,3,NA,NA,NA
150,34,30,2,0,6,822,0,21,1794,1794,29,5,3,NA,NA,NA
150,36,30,2,0,6,822,0,22,1794,1794,29,5,3,NA,NA,NA
150,35,30,2,0,6,822,0,23,1794,1794,29,5,3,NA,NA,NA
150,37,30,2,0,6,822,0,24,1794,1794,29,5,3,NA,NA,NA
150,38,30,2,0,6,822,0,25,1794,1794,29,5,3,NA,NA,NA
150,-31,34,2,0,7,1123,0,1,1795,1795,33,1,4,NA,NA,NA
150,26,28,2,0,7,1123,0,2,1795,1795,27,3,3,NA,NA,NA
150,21,28,2,0,7,1123,0,3,1795,1795,27,3,3,NA,NA,NA
150,51,44,2,0,7,1123,0,4,1795,1795,43,3,5,NA,NA,NA
150,51,44,2,0,7,1123,0,5,1795,1795,43,3,5,NA,NA,NA
150,48,44,2,0,7,1123,0,6,1795,1795,43,3,5,NA,NA,NA
150,49,44,2,0,7,1123,0,7,1795,1795,43,3,5,NA,NA,NA
150,49,44,2,0,7,1123,0,8,1795,1795,43,3,5,NA,NA,NA
150,50,44,2,0,7,1123,0,9,1795,1795,43,3,5,NA,NA,NA
150,50,44,2,0,7,1123,0,10,1795,1795,43,3,5,NA,NA,NA
150,49,44,2,0,7,1123,0,11,1795,1795,43,3,5,NA,NA,NA
150,51,44,2,0,7,1123,0,12,1795,1795,43,3,5,NA,NA,NA
150,51,44,2,0,7,1123,0,13,1795,1795,43,3,5,NA,NA,NA
150,50,44,2,0,7,1123,0,14,1795,1795,43,3,5,NA,NA,NA
150,51,44,2,0,7,1123,0,15,1795,1795,43,3,5,NA,NA,NA
150,52,44,2,0,7,1123,0,16,1795,1795,43,3,5,NA,NA,NA
150,50,44,2,0,7,1123,0,17,1795,1795,43,3,5,NA,NA,NA
150,50,44,2,0,7,1123,0,18,1795,1795,43,3,5,NA,NA,NA
150,51,44,2,0,7,1123,0,19,1795,1795,43,3,5,NA,NA,NA
150,50,44,2,0,7,1123,0,20,1795,1795,43,3,5,NA,NA,NA
150,49,44,2,0,7,1123,0,21,1795,1795,43,3,5,NA,NA,NA
150,52,44,2,0,7,1123,0,22,1795,1795,43,3,5,NA,NA,NA
150,50,44,2,0,7,1123,0,23,1795,1795,43,3,5,NA,NA,NA
150,51,44,2,0,7,1123,0,24,1795,1795,43,3,5,NA,NA,NA
150,52,44,2,0,7,1123,0,25,1795,1795,43,3,5,NA,NA,NA
150,42,30,4,1,8,849,0,1,1796,1796,29,5,3,NA,NA,NA
150,33,30,4,1,8,849,0,2,1796,1796,29,5,3,NA,NA,NA
150,29,30,4,1,8,849,0,3,1796,1796,29,5,3,NA,NA,NA
150,38,30,4,1,8,849,0,4,1796,1796,29,5,3,NA,NA,NA
150,48,30,4,1,8,849,0,5,1796,1796,29,5,3,NA,NA,NA
150,25,30,4,1,8,849,0,6,1796,1796,29,5,3,NA,NA,NA
150,34,30,4,1,8,849,0,7,1796,1796,29,5,3,NA,NA,NA
150,36,30,4,1,8,849,0,8,1796,1796,29,5,3,NA,NA,NA
150,27,30,4,1,8,849,0,9,1796,1796,29,5,3,NA,NA,NA
150,33,30,4,1,8,849,0,10,1796,1796,29,5,3,NA,NA,NA
150,22,30,4,1,8,849,0,11,1796,1796,29,5,3,NA,NA,NA
150,24,30,4,1,8,849,0,12,1796,1796,29,5,3,NA,NA,NA
150,21,30,4,1,8,849,0,13,1796,1796,29,5,3,NA,NA,NA
150,36,30,4,1,8,849,0,14,1796,1796,29,5,3,NA,NA,NA
150,47,30,4,1,8,849,0,15,1796,1796,29,5,3,NA,NA,NA
150,33,30,4,1,8,849,0,16,1796,1796,29,5,3,NA,NA,NA
150,32,30,4,1,8,849,0,17,1796,1796,29,5,3,NA,NA,NA
150,42,30,4,1,8,849,0,18,1796,1796,29,5,3,NA,NA,NA
150,44,30,4,1,8,849,0,19,1796,1796,29,5,3,NA,NA,NA
150,47,30,4,1,8,849,0,20,1796,1796,29,5,3,NA,NA,NA
150,24,30,4,1,8,849,0,21,1796,1796,29,5,3,NA,NA,NA
150,25,30,4,1,8,849,0,22,1796,1796,29,5,3,NA,NA,NA
150,38,30,4,1,8,849,0,23,1796,1796,29,5,3,NA,NA,NA
150,30,30,4,1,8,849,0,24,1796,1796,29,5,3,NA,NA,NA
150,39,30,4,1,8,849,0,25,1796,1796,29,5,3,NA,NA,NA
150,40,31,3,1,9,842,0,1,1797,1797,30,6,3,NA,NA,NA
150,52,31,3,1,9,842,0,2,1797,1797,30,6,3,NA,NA,NA
150,21,31,3,1,9,842,0,3,1797,1797,30,6,3,NA,NA,NA
150,60,31,3,1,9,842,0,4,1797,1797,30,6,3,NA,NA,NA
150,21,31,3,1,9,842,0,5,1797,1797,30,6,3,NA,NA,NA
150,20,31,3,1,9,842,0,6,1797,1797,30,6,3,NA,NA,NA
150,47,31,3,1,9,842,0,7,1797,1797,30,6,3,NA,NA,NA
150,16,31,3,1,9,842,0,8,1797,1797,30,6,3,NA,NA,NA
150,54,31,3,1,9,842,0,9,1797,1797,30,6,3,NA,NA,NA
150,59,31,3,1,9,842,0,10,1797,1797,30,6,3,NA,NA,NA
150,40,31,3,1,9,842,0,11,1797,1797,30,6,3,NA,NA,NA
150,11,31,3,1,9,842,0,12,1797,1797,30,6,3,NA,NA,NA
150,17,31,3,1,9,842,0,13,1797,1797,30,6,3,NA,NA,NA
150,57,31,3,1,9,842,0,14,1797,1797,30,6,3,NA,NA,NA
150,24,31,3,1,9,842,0,15,1797,1797,30,6,3,NA,NA,NA
150,26,31,3,1,9,842,0,16,1797,1797,30,6,3,NA,NA,NA
150,26,31,3,1,9,842,0,17,1797,1797,30,6,3,NA,NA,NA
150,43,31,3,1,9,842,0,18,1797,1797,30,6,3,NA,NA,NA
150,20,31,3,1,9,842,0,19,1797,1797,30,6,3,NA,NA,NA
150,32,31,3,1,9,842,0,20,1797,1797,30,6,3,NA,NA,NA
150,24,31,3,1,9,842,0,21,1797,1797,30,6,3,NA,NA,NA
150,60,31,3,1,9,842,0,22,1797,1797,30,6,3,NA,NA,NA
150,17,31,3,1,9,842,0,23,1797,1797,30,6,3,NA,NA,NA
150,42,31,3,1,9,842,0,24,1797,1797,30,6,3,NA,NA,NA
150,13,31,3,1,9,842,0,25,1797,1797,30,6,3,NA,NA,NA
150,-7,28,1,1,10,1191,0,1,1798,1798,27,3,3,NA,NA,NA
150,43,45,1,1,10,1191,0,2,1798,1798,44,4,5,NA,NA,NA
150,39,45,1,1,10,1191,0,3,1798,1798,44,4,5,NA,NA,NA
150,37,45,1,1,10,1191,0,4,1798,1798,44,4,5,NA,NA,NA
150,60,45,1,1,10,1191,0,5,1798,1798,44,4,5,NA,NA,NA
150,39,45,1,1,10,1191,0,6,1798,1798,44,4,5,NA,NA,NA
150,56,45,1,1,10,1191,0,7,1798,1798,44,4,5,NA,NA,NA
150,46,45,1,1,10,1191,0,8,1798,1798,44,4,5,NA,NA,NA
150,51,45,1,1,10,1191,0,9,1798,1798,44,4,5,NA,NA,NA
150,60,45,1,1,10,1191,0,10,1798,1798,44,4,5,NA,NA,NA
150,62,45,1,1,10,1191,0,11,1798,1798,44,4,5,NA,NA,NA
150,37,45,1,1,10,1191,0,12,1798,1798,44,4,5,NA,NA,NA
150,41,45,1,1,10,1191,0,13,1798,1798,44,4,5,NA,NA,NA
150,62,45,1,1,10,1191,0,14,1798,1798,44,4,5,NA,NA,NA
150,62,45,1,1,10,1191,0,15,1798,1798,44,4,5,NA,NA,NA
150,55,45,1,1,10,1191,0,16,1798,1798,44,4,5,NA,NA,NA
150,45,45,1,1,10,1191,0,17,1798,1798,44,4,5,NA,NA,NA
150,63,45,1,1,10,1191,0,18,1798,1798,44,4,5,NA,NA,NA
150,50,45,1,1,10,1191,0,19,1798,1798,44,4,5,NA,NA,NA
150,40,45,1,1,10,1191,0,20,1798,1798,44,4,5,NA,NA,NA
150,47,45,1,1,10,1191,0,21,1798,1798,44,4,5,NA,NA,NA
150,52,45,1,1,10,1191,0,22,1798,1798,44,4,5,NA,NA,NA
150,40,45,1,1,10,1191,0,23,1798,1798,44,4,5,NA,NA,NA
150,47,45,1,1,10,1191,0,24,1798,1798,44,4,5,NA,NA,NA
150,64,45,1,1,10,1191,0,25,1798,1798,44,4,5,NA,NA,NA
150,68,30,4,0,11,1194,0,1,1799,1799,29,5,3,NA,NA,NA
150,40,30,4,0,11,1194,0,2,1799,1799,29,5,3,NA,NA,NA
150,66,30,4,0,11,1194,0,3,1799,1799,29,5,3,NA,NA,NA
150,40,30,4,0,11,1194,0,4,1799,1799,29,5,3,NA,NA,NA
150,33,30,4,0,11,1194,0,5,1799,1799,29,5,3,NA,NA,NA
150,53,30,4,0,11,1194,0,6,1799,1799,29,5,3,NA,NA,NA
150,62,30,4,0,11,1194,0,7,1799,1799,29,5,3,NA,NA,NA
150,57,30,4,0,11,1194,0,8,1799,1799,29,5,3,NA,NA,NA
150,28,30,4,0,11,1194,0,9,1799,1799,29,5,3,NA,NA,NA
150,36,30,4,0,11,1194,0,10,1799,1799,29,5,3,NA,NA,NA
150,57,30,4,0,11,1194,0,11,1799,1799,29,5,3,NA,NA,NA
150,49,30,4,0,11,1194,0,12,1799,1799,29,5,3,NA,NA,NA
150,42,30,4,0,11,1194,0,13,1799,1799,29,5,3,NA,NA,NA
150,40,30,4,0,11,1194,0,14,1799,1799,29,5,3,NA,NA,NA
150,58,30,4,0,11,1194,0,15,1799,1799,29,5,3,NA,NA,NA
150,63,30,4,0,11,1194,0,16,1799,1799,29,5,3,NA,NA,NA
150,36,30,4,0,11,1194,0,17,1799,1799,29,5,3,NA,NA,NA
150,37,30,4,0,11,1194,0,18,1799,1799,29,5,3,NA,NA,NA
150,71,30,4,0,11,1194,0,19,1799,1799,29,5,3,NA,NA,NA
150,56,30,4,0,11,1194,0,20,1799,1799,29,5,3,NA,NA,NA
150,69,30,4,0,11,1194,0,21,1799,1799,29,5,3,NA,NA,NA
150,45,30,4,0,11,1194,0,22,1799,1799,29,5,3,NA,NA,NA
150,27,30,4,0,11,1194,0,23,1799,1799,29,5,3,NA,NA,NA
150,33,30,4,0,11,1194,0,24,1799,1799,29,5,3,NA,NA,NA
150,28,30,4,0,11,1194,0,25,1799,1799,29,5,3,NA,NA,NA
150,8,31,6,1,12,1195,0,1,1800,1800,30,6,3,NA,NA,NA
150,48,35,6,1,12,1195,0,2,1800,1800,34,2,4,NA,NA,NA
150,57,35,6,1,12,1195,0,3,1800,1800,34,2,4,NA,NA,NA
150,45,35,6,1,12,1195,0,4,1800,1800,34,2,4,NA,NA,NA
150,52,35,6,1,12,1195,0,5,1800,1800,34,2,4,NA,NA,NA
150,46,35,6,1,12,1195,0,6,1800,1800,34,2,4,NA,NA,NA
150,45,35,6,1,12,1195,0,7,1800,1800,34,2,4,NA,NA,NA
150,45,35,6,1,12,1195,0,8,1800,1800,34,2,4,NA,NA,NA
150,58,35,6,1,12,1195,0,9,1800,1800,34,2,4,NA,NA,NA
150,47,35,6,1,12,1195,0,10,1800,1800,34,2,4,NA,NA,NA
150,54,35,6,1,12,1195,0,11,1800,1800,34,2,4,NA,NA,NA
150,42,35,6,1,12,1195,0,12,1800,1800,34,2,4,NA,NA,NA
150,42,35,6,1,12,1195,0,13,1800,1800,34,2,4,NA,NA,NA
150,42,35,6,1,12,1195,0,14,1800,1800,34,2,4,NA,NA,NA
150,42,35,6,1,12,1195,0,15,1800,1800,34,2,4,NA,NA,NA
150,41,35,6,1,12,1195,0,16,1800,1800,34,2,4,NA,NA,NA
150,49,35,6,1,12,1195,0,17,1800,1800,34,2,4,NA,NA,NA
150,54,35,6,1,12,1195,0,18,1800,1800,34,2,4,NA,NA,NA
150,52,35,6,1,12,1195,0,19,1800,1800,34,2,4,NA,NA,NA
150,51,35,6,1,12,1195,0,20,1800,1800,34,2,4,NA,NA,NA
150,53,35,6,1,12,1195,0,21,1800,1800,34,2,4,NA,NA,NA
150,59,35,6,1,12,1195,0,22,1800,1800,34,2,4,NA,NA,NA
150,54,35,6,1,12,1195,0,23,1800,1800,34,2,4,NA,NA,NA
150,54,35,6,1,12,1195,0,24,1800,1800,34,2,4,NA,NA,NA
150,55,35,6,1,12,1195,0,25,1800,1800,34,2,4,NA,NA,NA
151,22,34,6,1,1,-176,0,1,1801,1801,33,1,4,NA,NA,NA
151,-22,14,6,1,1,-176,0,2,1801,1801,13,5,1,NA,NA,NA
151,-43,51,6,1,1,-176,0,3,1801,1801,50,2,6,NA,NA,NA
151,11,37,6,1,1,-176,0,4,1801,1801,36,4,4,NA,NA,NA
151,1,64,6,1,1,-176,0,5,1801,1801,63,7,7,NA,NA,NA
151,21,46,6,1,1,-176,0,6,1801,1801,45,5,5,NA,NA,NA
151,-36,3,6,1,1,-176,0,7,1801,1801,2,2,0,NA,NA,NA
151,10,32,6,1,1,-176,0,8,1801,1801,31,7,3,NA,NA,NA
151,-7,19,6,1,1,-176,0,9,1801,1801,18,2,2,NA,NA,NA
151,1,21,6,1,1,-176,0,10,1801,1801,20,4,2,NA,NA,NA
